ts_code,trade_date,adj_factor
600887.SH,20260529,90.947
600887.SH,20260528,90.947
600887.SH,20260527,90.947
600887.SH,20260526,90.947
600887.SH,20260525,90.947
600887.SH,20260522,90.947
600887.SH,20260521,90.947
600887.SH,20260520,90.947
600887.SH,20260519,90.947
600887.SH,20260518,90.947
600887.SH,20260515,90.947
600887.SH,20260514,90.947
600887.SH,20260513,90.947
600887.SH,20260512,90.947
600887.SH,20260511,90.947
600887.SH,20260508,90.947
600887.SH,20260507,90.947
600887.SH,20260506,90.947
600887.SH,20260430,90.947
600887.SH,20260429,90.947
600887.SH,20260428,90.947
600887.SH,20260427,90.947
600887.SH,20260424,90.947
600887.SH,20260423,90.947
600887.SH,20260422,90.947
600887.SH,20260421,90.947
600887.SH,20260420,90.947
600887.SH,20260417,90.947
600887.SH,20260416,90.947
600887.SH,20260415,90.947
600887.SH,20260414,90.947
600887.SH,20260413,90.947
600887.SH,20260410,90.947
600887.SH,20260409,90.947
600887.SH,20260408,90.947
600887.SH,20260407,90.947
600887.SH,20260403,90.947
600887.SH,20260402,90.947
600887.SH,20260401,90.947
600887.SH,20260331,90.947
600887.SH,20260330,90.947
600887.SH,20260327,90.947
600887.SH,20260326,90.947
600887.SH,20260325,90.947
600887.SH,20260324,90.947
600887.SH,20260323,90.947
600887.SH,20260320,90.947
600887.SH,20260319,90.947
600887.SH,20260318,90.947
600887.SH,20260317,90.947
600887.SH,20260316,90.947
600887.SH,20260313,90.947
600887.SH,20260312,90.947
600887.SH,20260311,90.947
600887.SH,20260310,90.947
600887.SH,20260309,90.947
600887.SH,20260306,90.947
600887.SH,20260305,90.947
600887.SH,20260304,90.947
600887.SH,20260303,90.947
600887.SH,20260302,90.947
600887.SH,20260227,90.947
600887.SH,20260226,90.947
600887.SH,20260225,90.947
600887.SH,20260224,90.947
600887.SH,20260213,90.947
600887.SH,20260212,90.947
600887.SH,20260211,90.947
600887.SH,20260210,90.947
600887.SH,20260209,90.947
600887.SH,20260206,90.947
600887.SH,20260205,90.947
600887.SH,20260204,90.947
600887.SH,20260203,90.947
600887.SH,20260202,90.947
600887.SH,20260130,90.947
600887.SH,20260129,90.947
600887.SH,20260128,90.947
600887.SH,20260127,90.947
600887.SH,20260126,90.947
600887.SH,20260123,90.947
600887.SH,20260122,90.947
600887.SH,20260121,90.947
600887.SH,20260120,90.947
600887.SH,20260119,90.947
600887.SH,20260116,90.947
600887.SH,20260115,90.947
600887.SH,20260114,90.947
600887.SH,20260113,90.947
600887.SH,20260112,90.947
600887.SH,20260109,90.947
600887.SH,20260108,90.947
600887.SH,20260107,90.947
600887.SH,20260106,90.947
600887.SH,20260105,90.947
600887.SH,20251231,90.947
600887.SH,20251230,90.947
600887.SH,20251229,90.947
600887.SH,20251226,90.947
600887.SH,20251225,90.947
600887.SH,20251224,90.947
600887.SH,20251223,90.947
600887.SH,20251222,90.947
600887.SH,20251219,90.947
600887.SH,20251218,90.947
600887.SH,20251217,90.947
600887.SH,20251216,89.4391
600887.SH,20251215,89.4391
600887.SH,20251212,89.4391
600887.SH,20251211,89.4391
600887.SH,20251210,89.4391
600887.SH,20251209,89.4391
600887.SH,20251208,89.4391
600887.SH,20251205,89.4391
600887.SH,20251204,89.4391
600887.SH,20251203,89.4391
600887.SH,20251202,89.4391
600887.SH,20251201,89.4391
600887.SH,20251128,89.4391
600887.SH,20251127,89.4391
600887.SH,20251126,89.4391
600887.SH,20251125,89.4391
600887.SH,20251124,89.4391
600887.SH,20251121,89.4391
600887.SH,20251120,89.4391
600887.SH,20251119,89.4391
600887.SH,20251118,89.4391
600887.SH,20251117,89.4391
600887.SH,20251114,89.4391
600887.SH,20251113,89.4391
600887.SH,20251112,89.4391
600887.SH,20251111,89.4391
600887.SH,20251110,89.4391
600887.SH,20251107,89.4391
600887.SH,20251106,89.4391
600887.SH,20251105,89.4391
600887.SH,20251104,89.4391
600887.SH,20251103,89.4391
600887.SH,20251031,89.4391
600887.SH,20251030,89.4391
600887.SH,20251029,89.4391
600887.SH,20251028,89.4391
600887.SH,20251027,89.4391
600887.SH,20251024,89.4391
