ts_code,trade_date,adj_factor
600760.SH,20260529,10.0897
600760.SH,20260528,10.0897
600760.SH,20260527,10.0897
600760.SH,20260526,10.0296
600760.SH,20260525,10.0296
600760.SH,20260522,10.0296
600760.SH,20260521,10.0296
600760.SH,20260520,10.0296
600760.SH,20260519,10.0296
600760.SH,20260518,10.0296
600760.SH,20260515,10.0296
600760.SH,20260514,10.0296
600760.SH,20260513,10.0296
600760.SH,20260512,10.0296
600760.SH,20260511,10.0296
600760.SH,20260508,10.0296
600760.SH,20260507,10.0296
600760.SH,20260506,10.0296
600760.SH,20260430,10.0296
600760.SH,20260429,10.0296
600760.SH,20260428,10.0296
600760.SH,20260427,10.0296
600760.SH,20260424,10.0296
600760.SH,20260423,10.0296
600760.SH,20260422,10.0296
600760.SH,20260421,10.0296
600760.SH,20260420,10.0296
600760.SH,20260417,10.0296
600760.SH,20260416,10.0296
600760.SH,20260415,10.0296
600760.SH,20260414,10.0296
600760.SH,20260413,10.0296
600760.SH,20260410,10.0296
600760.SH,20260409,10.0296
600760.SH,20260408,10.0296
600760.SH,20260407,10.0296
600760.SH,20260403,10.0296
600760.SH,20260402,10.0296
600760.SH,20260401,10.0296
600760.SH,20260331,10.0296
600760.SH,20260330,10.0296
600760.SH,20260327,10.0296
600760.SH,20260326,10.0296
600760.SH,20260325,10.0296
600760.SH,20260324,10.0296
600760.SH,20260323,10.0296
600760.SH,20260320,10.0296
600760.SH,20260319,10.0296
600760.SH,20260318,10.0296
600760.SH,20260317,10.0296
600760.SH,20260316,10.0296
600760.SH,20260313,10.0296
600760.SH,20260312,10.0296
600760.SH,20260311,10.0296
600760.SH,20260310,10.0296
600760.SH,20260309,10.0296
600760.SH,20260306,10.0296
600760.SH,20260305,10.0296
600760.SH,20260304,10.0296
600760.SH,20260303,10.0296
600760.SH,20260302,10.0296
600760.SH,20260227,10.0296
600760.SH,20260226,10.0296
600760.SH,20260225,10.0296
600760.SH,20260224,10.0296
600760.SH,20260213,10.0296
600760.SH,20260212,10.0296
600760.SH,20260211,10.0296
600760.SH,20260210,10.0046
600760.SH,20260209,10.0046
600760.SH,20260206,10.0046
600760.SH,20260205,10.0046
600760.SH,20260204,10.0046
600760.SH,20260203,10.0046
600760.SH,20260202,10.0046
600760.SH,20260130,10.0046
600760.SH,20260129,10.0046
600760.SH,20260128,10.0046
600760.SH,20260127,10.0046
600760.SH,20260126,10.0046
600760.SH,20260123,10.0046
600760.SH,20260122,10.0046
600760.SH,20260121,10.0046
600760.SH,20260120,10.0046
600760.SH,20260119,10.0046
600760.SH,20260116,10.0046
600760.SH,20260115,10.0046
600760.SH,20260114,10.0046
600760.SH,20260113,10.0046
600760.SH,20260112,10.0046
600760.SH,20260109,10.0046
600760.SH,20260108,10.0046
600760.SH,20260107,10.0046
600760.SH,20260106,10.0046
600760.SH,20260105,10.0046
600760.SH,20251231,10.0046
600760.SH,20251230,10.0046
600760.SH,20251229,10.0046
600760.SH,20251226,10.0046
600760.SH,20251225,10.0046
600760.SH,20251224,10.0046
600760.SH,20251223,10.0046
600760.SH,20251222,10.0046
600760.SH,20251219,10.0046
600760.SH,20251218,10.0046
600760.SH,20251217,10.0046
600760.SH,20251216,10.0046
600760.SH,20251215,10.0046
600760.SH,20251212,10.0046
600760.SH,20251211,10.0046
600760.SH,20251210,10.0046
600760.SH,20251209,10.0046
600760.SH,20251208,10.0046
600760.SH,20251205,10.0046
600760.SH,20251204,10.0046
600760.SH,20251203,10.0046
600760.SH,20251202,10.0046
600760.SH,20251201,10.0046
600760.SH,20251128,10.0046
600760.SH,20251127,10.0046
600760.SH,20251126,10.0046
600760.SH,20251125,10.0046
600760.SH,20251124,10.0046
600760.SH,20251121,10.0046
600760.SH,20251120,10.0046
600760.SH,20251119,10.0046
600760.SH,20251118,10.0046
600760.SH,20251117,10.0046
600760.SH,20251114,10.0046
600760.SH,20251113,10.0046
600760.SH,20251112,10.0046
600760.SH,20251111,10.0046
600760.SH,20251110,10.0046
600760.SH,20251107,10.0046
600760.SH,20251106,10.0046
600760.SH,20251105,10.0046
600760.SH,20251104,10.0046
600760.SH,20251103,10.0046
600760.SH,20251031,10.0046
600760.SH,20251030,10.0046
600760.SH,20251029,10.0046
600760.SH,20251028,10.0046
600760.SH,20251027,10.0046
600760.SH,20251024,10.0046
600760.SH,20251023,10.0046
600760.SH,20251022,10.0046
600760.SH,20251021,10.0046
600760.SH,20251020,10.0046
600760.SH,20251017,10.0046
600760.SH,20251016,10.0046
600760.SH,20251015,10.0046
600760.SH,20251014,10.0046
600760.SH,20251013,10.0046
600760.SH,20251010,10.0046
600760.SH,20251009,10.0046
600760.SH,20250930,10.0046
600760.SH,20250929,10.0046
600760.SH,20250926,10.0046
600760.SH,20250925,10.0046
600760.SH,20250924,10.0046
600760.SH,20250923,10.0046
600760.SH,20250922,10.0046
600760.SH,20250919,10.0046
600760.SH,20250918,10.0046
600760.SH,20250917,10.0046
600760.SH,20250916,10.0046
600760.SH,20250915,10.0046
600760.SH,20250912,10.0046
600760.SH,20250911,10.0046
600760.SH,20250910,10.0046
600760.SH,20250909,10.0046
600760.SH,20250908,10.0046
600760.SH,20250905,10.0046
600760.SH,20250904,10.0046
600760.SH,20250903,10.0046
600760.SH,20250902,10.0046
600760.SH,20250901,10.0046
600760.SH,20250829,10.0046
600760.SH,20250828,10.0046
600760.SH,20250827,10.0046
600760.SH,20250826,10.0046
600760.SH,20250825,10.0046
600760.SH,20250822,10.0046
600760.SH,20250821,10.0046
600760.SH,20250820,10.0046
600760.SH,20250819,10.0046
600760.SH,20250818,10.0046
600760.SH,20250815,10.0046
600760.SH,20250814,10.0046
600760.SH,20250813,10.0046
600760.SH,20250812,10.0046
600760.SH,20250811,10.0046
600760.SH,20250808,10.0046
600760.SH,20250807,10.0046
600760.SH,20250806,10.0046
600760.SH,20250805,10.0046
600760.SH,20250804,10.0046
600760.SH,20250801,10.0046
600760.SH,20250731,10.0046
600760.SH,20250730,10.0046
600760.SH,20250729,10.0046
600760.SH,20250728,10.0046
600760.SH,20250725,10.0046
600760.SH,20250724,10.0046
600760.SH,20250723,10.0046
600760.SH,20250722,10.0046
600760.SH,20250721,10.0046
600760.SH,20250718,10.0046
600760.SH,20250717,10.0046
600760.SH,20250716,10.0046
600760.SH,20250715,10.0046
600760.SH,20250714,10.0046
600760.SH,20250711,10.0046
600760.SH,20250710,10.0046
600760.SH,20250709,10.0046
600760.SH,20250708,10.0046
600760.SH,20250707,10.0046
600760.SH,20250704,10.0046
600760.SH,20250703,10.0046
600760.SH,20250702,10.0046
600760.SH,20250701,10.0046
600760.SH,20250630,10.0046
600760.SH,20250627,10.0046
600760.SH,20250626,10.0046
600760.SH,20250625,10.0046
600760.SH,20250624,10.0046
600760.SH,20250623,10.0046
600760.SH,20250620,10.0046
600760.SH,20250619,10.0046
600760.SH,20250618,10.0046
600760.SH,20250617,10.0046
600760.SH,20250616,10.0046
600760.SH,20250613,10.0046
600760.SH,20250612,10.0046
600760.SH,20250611,10.0046
600760.SH,20250610,10.0046
600760.SH,20250609,10.0046
600760.SH,20250606,10.0046
600760.SH,20250605,10.0046
600760.SH,20250604,10.0046
600760.SH,20250603,10.0046
600760.SH,20250530,10.0046
600760.SH,20250529,10.0046
600760.SH,20250528,10.0046
600760.SH,20250527,10.0046
600760.SH,20250526,10.0046
600760.SH,20250523,10.0046
600760.SH,20250522,10.0046
600760.SH,20250521,10.0046
600760.SH,20250520,9.95
600760.SH,20250519,9.95
600760.SH,20250516,9.95
600760.SH,20250515,9.95
600760.SH,20250514,9.95
600760.SH,20250513,9.95
600760.SH,20250512,9.95
600760.SH,20250509,9.95
600760.SH,20250508,9.95
600760.SH,20250507,9.95
600760.SH,20250506,9.95
600760.SH,20250430,9.95
600760.SH,20250429,9.95
600760.SH,20250428,9.95
600760.SH,20250425,9.95
600760.SH,20250424,9.95
600760.SH,20250423,9.95
600760.SH,20250422,9.95
600760.SH,20250421,9.95
600760.SH,20250418,9.95
600760.SH,20250417,9.95
600760.SH,20250416,9.95
600760.SH,20250415,9.95
600760.SH,20250414,9.95
600760.SH,20250411,9.95
600760.SH,20250410,9.95
600760.SH,20250409,9.95
600760.SH,20250408,9.95
600760.SH,20250407,9.95
600760.SH,20250403,9.95
600760.SH,20250402,9.95
600760.SH,20250401,9.95
600760.SH,20250331,9.95
600760.SH,20250328,9.95
600760.SH,20250327,9.95
600760.SH,20250326,9.95
600760.SH,20250325,9.95
600760.SH,20250324,9.95
600760.SH,20250321,9.95
600760.SH,20250320,9.95
600760.SH,20250319,9.95
600760.SH,20250318,9.95
600760.SH,20250317,9.95
600760.SH,20250314,9.95
600760.SH,20250313,9.95
600760.SH,20250312,9.95
600760.SH,20250311,9.95
600760.SH,20250310,9.95
600760.SH,20250307,9.95
600760.SH,20250306,9.95
600760.SH,20250305,9.95
600760.SH,20250304,9.95
600760.SH,20250303,9.95
600760.SH,20250228,9.95
600760.SH,20250227,9.95
600760.SH,20250226,9.95
600760.SH,20250225,9.95
600760.SH,20250224,9.95
600760.SH,20250221,9.95
600760.SH,20250220,9.95
600760.SH,20250219,9.95
600760.SH,20250218,9.95
600760.SH,20250217,9.95
600760.SH,20250214,9.95
600760.SH,20250213,9.95
600760.SH,20250212,9.95
600760.SH,20250211,9.95
600760.SH,20250210,9.95
600760.SH,20250207,9.95
600760.SH,20250206,9.95
600760.SH,20250205,9.95
600760.SH,20250127,9.95
600760.SH,20250124,9.95
600760.SH,20250123,9.95
600760.SH,20250122,9.95
600760.SH,20250121,9.95
600760.SH,20250120,9.95
600760.SH,20250117,9.921
600760.SH,20250116,9.921
600760.SH,20250115,9.921
600760.SH,20250114,9.921
600760.SH,20250113,9.921
600760.SH,20250110,9.921
600760.SH,20250109,9.921
600760.SH,20250108,9.921
600760.SH,20250107,9.921
600760.SH,20250106,9.921
600760.SH,20250103,9.921
600760.SH,20250102,9.921
600760.SH,20241231,9.921
600760.SH,20241230,9.921
600760.SH,20241227,9.921
600760.SH,20241226,9.921
600760.SH,20241225,9.921
600760.SH,20241224,9.921
600760.SH,20241223,9.921
600760.SH,20241220,9.921
600760.SH,20241219,9.921
600760.SH,20241218,9.921
600760.SH,20241217,9.921
600760.SH,20241216,9.921
600760.SH,20241213,9.921
600760.SH,20241212,9.921
600760.SH,20241211,9.921
600760.SH,20241210,9.921
600760.SH,20241209,9.921
600760.SH,20241206,9.921
600760.SH,20241205,9.921
600760.SH,20241204,9.921
600760.SH,20241203,9.921
600760.SH,20241202,9.921
600760.SH,20241129,9.921
600760.SH,20241128,9.921
600760.SH,20241127,9.921
600760.SH,20241126,9.921
600760.SH,20241125,9.921
600760.SH,20241122,9.921
600760.SH,20241121,9.921
600760.SH,20241120,9.921
600760.SH,20241119,9.921
600760.SH,20241118,9.921
600760.SH,20241115,9.921
600760.SH,20241114,9.921
600760.SH,20241113,9.921
600760.SH,20241112,9.921
600760.SH,20241111,9.921
600760.SH,20241108,9.921
600760.SH,20241107,9.921
600760.SH,20241106,9.921
600760.SH,20241105,9.921
600760.SH,20241104,9.921
600760.SH,20241101,9.921
600760.SH,20241031,9.921
600760.SH,20241030,9.921
600760.SH,20241029,9.921
600760.SH,20241028,9.921
600760.SH,20241025,9.921
600760.SH,20241024,9.921
600760.SH,20241023,9.921
600760.SH,20241022,9.921
600760.SH,20241021,9.921
600760.SH,20241018,9.921
600760.SH,20241017,9.921
600760.SH,20241016,9.921
600760.SH,20241015,9.921
600760.SH,20241014,9.921
600760.SH,20241011,9.921
600760.SH,20241010,9.921
600760.SH,20241009,9.921
600760.SH,20241008,9.921
600760.SH,20240930,9.921
600760.SH,20240927,9.921
600760.SH,20240926,9.921
600760.SH,20240925,9.921
600760.SH,20240924,9.921
600760.SH,20240923,9.921
600760.SH,20240920,9.921
600760.SH,20240919,9.921
600760.SH,20240918,9.921
600760.SH,20240913,9.921
600760.SH,20240912,9.921
600760.SH,20240911,9.921
600760.SH,20240910,9.921
600760.SH,20240909,9.921
600760.SH,20240906,9.921
600760.SH,20240905,9.921
600760.SH,20240904,9.921
600760.SH,20240903,9.921
600760.SH,20240902,9.921
600760.SH,20240830,9.921
600760.SH,20240829,9.921
600760.SH,20240828,9.921
600760.SH,20240827,9.921
600760.SH,20240826,9.921
600760.SH,20240823,9.921
600760.SH,20240822,9.921
600760.SH,20240821,9.921
600760.SH,20240820,9.921
600760.SH,20240819,9.921
600760.SH,20240816,9.921
600760.SH,20240815,9.921
600760.SH,20240814,9.921
600760.SH,20240813,9.921
600760.SH,20240812,9.921
600760.SH,20240809,9.921
600760.SH,20240808,9.921
600760.SH,20240807,9.921
600760.SH,20240806,9.921
