ts_code,trade_date,adj_factor
600690.SH,20260529,43.1998
600690.SH,20260528,43.1998
600690.SH,20260527,43.1998
600690.SH,20260526,43.1998
600690.SH,20260525,43.1998
600690.SH,20260522,43.1998
600690.SH,20260521,43.1998
600690.SH,20260520,43.1998
600690.SH,20260519,43.1998
600690.SH,20260518,43.1998
600690.SH,20260515,43.1998
600690.SH,20260514,43.1998
600690.SH,20260513,43.1998
600690.SH,20260512,43.1998
600690.SH,20260511,43.1998
600690.SH,20260508,43.1998
600690.SH,20260507,43.1998
600690.SH,20260506,43.1998
600690.SH,20260430,43.1998
600690.SH,20260429,43.1998
600690.SH,20260428,43.1998
600690.SH,20260427,43.1998
600690.SH,20260424,43.1998
600690.SH,20260423,43.1998
600690.SH,20260422,43.1998
600690.SH,20260421,43.1998
600690.SH,20260420,43.1998
600690.SH,20260417,43.1998
600690.SH,20260416,43.1998
600690.SH,20260415,43.1998
600690.SH,20260414,43.1998
600690.SH,20260413,43.1998
600690.SH,20260410,43.1998
600690.SH,20260409,43.1998
600690.SH,20260408,43.1998
600690.SH,20260407,43.1998
600690.SH,20260403,43.1998
600690.SH,20260402,43.1998
600690.SH,20260401,43.1998
600690.SH,20260331,43.1998
600690.SH,20260330,43.1998
600690.SH,20260327,43.1998
600690.SH,20260326,43.1998
600690.SH,20260325,43.1998
600690.SH,20260324,43.1998
600690.SH,20260323,43.1998
600690.SH,20260320,43.1998
600690.SH,20260319,43.1998
600690.SH,20260318,43.1998
600690.SH,20260317,43.1998
600690.SH,20260316,43.1998
600690.SH,20260313,43.1998
600690.SH,20260312,43.1998
600690.SH,20260311,43.1998
600690.SH,20260310,43.1998
600690.SH,20260309,43.1998
600690.SH,20260306,43.1998
600690.SH,20260305,43.1998
600690.SH,20260304,43.1998
600690.SH,20260303,43.1998
600690.SH,20260302,43.1998
600690.SH,20260227,43.1998
600690.SH,20260226,43.1998
600690.SH,20260225,43.1998
600690.SH,20260224,43.1998
600690.SH,20260213,43.1998
600690.SH,20260212,43.1998
600690.SH,20260211,43.1998
600690.SH,20260210,43.1998
600690.SH,20260209,43.1998
600690.SH,20260206,43.1998
600690.SH,20260205,43.1998
600690.SH,20260204,43.1998
600690.SH,20260203,43.1998
600690.SH,20260202,43.1998
600690.SH,20260130,43.1998
600690.SH,20260129,43.1998
600690.SH,20260128,43.1998
600690.SH,20260127,43.1998
600690.SH,20260126,43.1998
600690.SH,20260123,43.1998
600690.SH,20260122,43.1998
600690.SH,20260121,43.1998
600690.SH,20260120,43.1998
600690.SH,20260119,43.1998
600690.SH,20260116,43.1998
600690.SH,20260115,43.1998
600690.SH,20260114,43.1998
600690.SH,20260113,43.1998
600690.SH,20260112,43.1998
600690.SH,20260109,43.1998
600690.SH,20260108,43.1998
600690.SH,20260107,43.1998
600690.SH,20260106,43.1998
600690.SH,20260105,43.1998
600690.SH,20251231,43.1998
600690.SH,20251230,43.1998
600690.SH,20251229,43.1998
600690.SH,20251226,43.1998
600690.SH,20251225,43.1998
600690.SH,20251224,43.1998
600690.SH,20251223,43.1998
600690.SH,20251222,43.1998
600690.SH,20251219,43.1998
600690.SH,20251218,43.1998
600690.SH,20251217,43.1998
600690.SH,20251216,43.1998
600690.SH,20251215,43.1998
600690.SH,20251212,43.1998
600690.SH,20251211,43.1998
600690.SH,20251210,43.1998
600690.SH,20251209,43.1998
600690.SH,20251208,43.1998
600690.SH,20251205,43.1998
600690.SH,20251204,43.1998
600690.SH,20251203,43.1998
600690.SH,20251202,43.1998
600690.SH,20251201,43.1998
600690.SH,20251128,43.1998
600690.SH,20251127,43.1998
600690.SH,20251126,43.1998
600690.SH,20251125,43.1998
600690.SH,20251124,43.1998
600690.SH,20251121,43.1998
600690.SH,20251120,43.1998
600690.SH,20251119,43.1998
600690.SH,20251118,43.1998
600690.SH,20251117,43.1998
600690.SH,20251114,43.1998
600690.SH,20251113,43.1998
600690.SH,20251112,43.1998
600690.SH,20251111,43.1998
600690.SH,20251110,43.1998
600690.SH,20251107,43.1998
600690.SH,20251106,42.7672
600690.SH,20251105,42.7672
600690.SH,20251104,42.7672
600690.SH,20251103,42.7672
600690.SH,20251031,42.7672
600690.SH,20251030,42.7672
600690.SH,20251029,42.7672
600690.SH,20251028,42.7672
600690.SH,20251027,42.7672
600690.SH,20251024,42.7672
600690.SH,20251023,42.7672
600690.SH,20251022,42.7672
600690.SH,20251021,42.7672
600690.SH,20251020,42.7672
600690.SH,20251017,42.7672
600690.SH,20251016,42.7672
600690.SH,20251015,42.7672
600690.SH,20251014,42.7672
600690.SH,20251013,42.7672
600690.SH,20251010,42.7672
600690.SH,20251009,42.7672
600690.SH,20250930,42.7672
600690.SH,20250929,42.7672
600690.SH,20250926,42.7672
600690.SH,20250925,42.7672
600690.SH,20250924,42.7672
600690.SH,20250923,42.7672
600690.SH,20250922,42.7672
600690.SH,20250919,42.7672
600690.SH,20250918,42.7672
600690.SH,20250917,42.7672
600690.SH,20250916,42.7672
600690.SH,20250915,42.7672
600690.SH,20250912,42.7672
600690.SH,20250911,42.7672
600690.SH,20250910,42.7672
600690.SH,20250909,42.7672
600690.SH,20250908,42.7672
600690.SH,20250905,42.7672
600690.SH,20250904,42.7672
600690.SH,20250903,42.7672
600690.SH,20250902,42.7672
600690.SH,20250901,42.7672
600690.SH,20250829,42.7672
600690.SH,20250828,42.7672
600690.SH,20250827,42.7672
600690.SH,20250826,42.7672
600690.SH,20250825,42.7672
600690.SH,20250822,42.7672
600690.SH,20250821,42.7672
600690.SH,20250820,42.7672
600690.SH,20250819,42.7672
600690.SH,20250818,42.7672
600690.SH,20250815,42.7672
600690.SH,20250814,42.7672
600690.SH,20250813,42.7672
600690.SH,20250812,42.7672
600690.SH,20250811,42.7672
600690.SH,20250808,42.7672
600690.SH,20250807,42.7672
600690.SH,20250806,42.7672
600690.SH,20250805,42.7672
600690.SH,20250804,42.7672
600690.SH,20250801,42.7672
600690.SH,20250731,42.7672
600690.SH,20250730,42.7672
600690.SH,20250729,42.7672
600690.SH,20250728,42.7672
600690.SH,20250725,42.7672
600690.SH,20250724,41.2693
600690.SH,20250723,41.2693
600690.SH,20250722,41.2693
600690.SH,20250721,41.2693
600690.SH,20250718,41.2693
600690.SH,20250717,41.2693
600690.SH,20250716,41.2693
600690.SH,20250715,41.2693
600690.SH,20250714,41.2693
600690.SH,20250711,41.2693
600690.SH,20250710,41.2693
600690.SH,20250709,41.2693
600690.SH,20250708,41.2693
600690.SH,20250707,41.2693
600690.SH,20250704,41.2693
600690.SH,20250703,41.2693
600690.SH,20250702,41.2693
600690.SH,20250701,41.2693
600690.SH,20250630,41.2693
600690.SH,20250627,41.2693
600690.SH,20250626,41.2693
600690.SH,20250625,41.2693
600690.SH,20250624,41.2693
600690.SH,20250623,41.2693
600690.SH,20250620,41.2693
600690.SH,20250619,41.2693
600690.SH,20250618,41.2693
600690.SH,20250617,41.2693
600690.SH,20250616,41.2693
600690.SH,20250613,41.2693
600690.SH,20250612,41.2693
600690.SH,20250611,41.2693
600690.SH,20250610,41.2693
600690.SH,20250609,41.2693
600690.SH,20250606,41.2693
