ts_code,trade_date,adj_factor
600309.SH,20260529,42.7418
600309.SH,20260528,42.7418
600309.SH,20260527,42.7418
600309.SH,20260526,42.0531
600309.SH,20260525,42.0531
600309.SH,20260522,42.0531
600309.SH,20260521,42.0531
600309.SH,20260520,42.0531
600309.SH,20260519,42.0531
600309.SH,20260518,42.0531
600309.SH,20260515,42.0531
600309.SH,20260514,42.0531
600309.SH,20260513,42.0531
600309.SH,20260512,42.0531
600309.SH,20260511,42.0531
600309.SH,20260508,42.0531
600309.SH,20260507,42.0531
600309.SH,20260506,42.0531
600309.SH,20260430,42.0531
600309.SH,20260429,42.0531
600309.SH,20260428,42.0531
600309.SH,20260427,42.0531
600309.SH,20260424,42.0531
600309.SH,20260423,42.0531
600309.SH,20260422,42.0531
600309.SH,20260421,42.0531
600309.SH,20260420,42.0531
600309.SH,20260417,42.0531
600309.SH,20260416,42.0531
600309.SH,20260415,42.0531
600309.SH,20260414,42.0531
600309.SH,20260413,42.0531
600309.SH,20260410,42.0531
600309.SH,20260409,42.0531
600309.SH,20260408,42.0531
600309.SH,20260407,42.0531
600309.SH,20260403,42.0531
600309.SH,20260402,42.0531
600309.SH,20260401,42.0531
600309.SH,20260331,42.0531
600309.SH,20260330,42.0531
600309.SH,20260327,42.0531
600309.SH,20260326,42.0531
600309.SH,20260325,42.0531
600309.SH,20260324,42.0531
600309.SH,20260323,42.0531
600309.SH,20260320,42.0531
600309.SH,20260319,42.0531
600309.SH,20260318,42.0531
600309.SH,20260317,42.0531
600309.SH,20260316,42.0531
600309.SH,20260313,42.0531
600309.SH,20260312,42.0531
600309.SH,20260311,42.0531
600309.SH,20260310,42.0531
600309.SH,20260309,42.0531
600309.SH,20260306,42.0531
600309.SH,20260305,42.0531
600309.SH,20260304,42.0531
600309.SH,20260303,42.0531
600309.SH,20260302,42.0531
600309.SH,20260227,42.0531
600309.SH,20260226,42.0531
600309.SH,20260225,42.0531
600309.SH,20260224,42.0531
600309.SH,20260213,42.0531
600309.SH,20260212,42.0531
600309.SH,20260211,42.0531
600309.SH,20260210,42.0531
600309.SH,20260209,42.0531
600309.SH,20260206,42.0531
600309.SH,20260205,42.0531
600309.SH,20260204,42.0531
600309.SH,20260203,42.0531
600309.SH,20260202,42.0531
600309.SH,20260130,42.0531
600309.SH,20260129,42.0531
600309.SH,20260128,42.0531
600309.SH,20260127,42.0531
600309.SH,20260126,42.0531
600309.SH,20260123,42.0531
600309.SH,20260122,42.0531
600309.SH,20260121,42.0531
600309.SH,20260120,42.0531
600309.SH,20260119,42.0531
600309.SH,20260116,42.0531
600309.SH,20260115,42.0531
600309.SH,20260114,42.0531
600309.SH,20260113,42.0531
600309.SH,20260112,42.0531
600309.SH,20260109,42.0531
600309.SH,20260108,42.0531
600309.SH,20260107,42.0531
600309.SH,20260106,42.0531
600309.SH,20260105,42.0531
600309.SH,20251231,42.0531
600309.SH,20251230,42.0531
600309.SH,20251229,42.0531
600309.SH,20251226,42.0531
600309.SH,20251225,42.0531
600309.SH,20251224,42.0531
600309.SH,20251223,42.0531
600309.SH,20251222,42.0531
600309.SH,20251219,42.0531
600309.SH,20251218,42.0531
600309.SH,20251217,42.0531
600309.SH,20251216,42.0531
600309.SH,20251215,42.0531
600309.SH,20251212,42.0531
600309.SH,20251211,42.0531
600309.SH,20251210,42.0531
600309.SH,20251209,42.0531
600309.SH,20251208,42.0531
600309.SH,20251205,42.0531
600309.SH,20251204,42.0531
600309.SH,20251203,42.0531
600309.SH,20251202,42.0531
600309.SH,20251201,42.0531
600309.SH,20251128,42.0531
600309.SH,20251127,42.0531
600309.SH,20251126,42.0531
600309.SH,20251125,42.0531
600309.SH,20251124,42.0531
600309.SH,20251121,42.0531
600309.SH,20251120,42.0531
600309.SH,20251119,42.0531
600309.SH,20251118,42.0531
600309.SH,20251117,42.0531
600309.SH,20251114,42.0531
600309.SH,20251113,42.0531
600309.SH,20251112,42.0531
600309.SH,20251111,42.0531
600309.SH,20251110,42.0531
600309.SH,20251107,42.0531
600309.SH,20251106,42.0531
600309.SH,20251105,42.0531
600309.SH,20251104,42.0531
600309.SH,20251103,42.0531
600309.SH,20251031,42.0531
600309.SH,20251030,42.0531
600309.SH,20251029,42.0531
600309.SH,20251028,42.0531
600309.SH,20251027,42.0531
600309.SH,20251024,42.0531
600309.SH,20251023,42.0531
600309.SH,20251022,42.0531
600309.SH,20251021,42.0531
600309.SH,20251020,42.0531
600309.SH,20251017,42.0531
600309.SH,20251016,42.0531
600309.SH,20251015,42.0531
600309.SH,20251014,42.0531
600309.SH,20251013,42.0531
600309.SH,20251010,42.0531
600309.SH,20251009,42.0531
600309.SH,20250930,42.0531
600309.SH,20250929,42.0531
600309.SH,20250926,42.0531
600309.SH,20250925,42.0531
600309.SH,20250924,42.0531
600309.SH,20250923,42.0531
600309.SH,20250922,42.0531
600309.SH,20250919,42.0531
600309.SH,20250918,42.0531
600309.SH,20250917,42.0531
600309.SH,20250916,42.0531
600309.SH,20250915,42.0531
600309.SH,20250912,42.0531
600309.SH,20250911,42.0531
600309.SH,20250910,42.0531
600309.SH,20250909,42.0531
600309.SH,20250908,42.0531
600309.SH,20250905,42.0531
600309.SH,20250904,42.0531
600309.SH,20250903,42.0531
600309.SH,20250902,42.0531
600309.SH,20250901,42.0531
600309.SH,20250829,42.0531
600309.SH,20250828,42.0531
600309.SH,20250827,42.0531
600309.SH,20250826,42.0531
600309.SH,20250825,42.0531
600309.SH,20250822,42.0531
600309.SH,20250821,42.0531
600309.SH,20250820,42.0531
600309.SH,20250819,42.0531
600309.SH,20250818,42.0531
600309.SH,20250815,42.0531
600309.SH,20250814,42.0531
600309.SH,20250813,42.0531
600309.SH,20250812,42.0531
600309.SH,20250811,42.0531
600309.SH,20250808,42.0531
600309.SH,20250807,42.0531
600309.SH,20250806,42.0531
600309.SH,20250805,42.0531
600309.SH,20250804,42.0531
600309.SH,20250801,42.0531
600309.SH,20250731,42.0531
600309.SH,20250730,42.0531
600309.SH,20250729,42.0531
600309.SH,20250728,42.0531
600309.SH,20250725,42.0531
600309.SH,20250724,42.0531
600309.SH,20250723,42.0531
600309.SH,20250722,42.0531
600309.SH,20250721,42.0531
600309.SH,20250718,42.0531
600309.SH,20250717,42.0531
600309.SH,20250716,42.0531
600309.SH,20250715,42.0531
600309.SH,20250714,42.0531
600309.SH,20250711,42.0531
600309.SH,20250710,42.0531
600309.SH,20250709,42.0531
600309.SH,20250708,42.0531
600309.SH,20250707,42.0531
600309.SH,20250704,42.0531
600309.SH,20250703,42.0531
600309.SH,20250702,42.0531
600309.SH,20250701,42.0531
600309.SH,20250630,42.0531
600309.SH,20250627,42.0531
600309.SH,20250626,42.0531
600309.SH,20250625,42.0531
600309.SH,20250624,42.0531
600309.SH,20250623,42.0531
600309.SH,20250620,42.0531
600309.SH,20250619,42.0531
600309.SH,20250618,42.0531
600309.SH,20250617,42.0531
600309.SH,20250616,42.0531
600309.SH,20250613,42.0531
600309.SH,20250612,42.0531
600309.SH,20250611,42.0531
600309.SH,20250610,42.0531
600309.SH,20250609,42.0531
600309.SH,20250606,42.0531
600309.SH,20250605,42.0531
600309.SH,20250604,42.0531
600309.SH,20250603,42.0531
600309.SH,20250530,42.0531
600309.SH,20250529,41.5003
600309.SH,20250528,41.5003
600309.SH,20250527,41.5003
600309.SH,20250526,41.5003
600309.SH,20250523,41.5003
600309.SH,20250522,41.5003
600309.SH,20250521,41.5003
600309.SH,20250520,41.5003
600309.SH,20250519,41.5003
600309.SH,20250516,41.5003
600309.SH,20250515,41.5003
600309.SH,20250514,41.5003
600309.SH,20250513,41.5003
600309.SH,20250512,41.5003
600309.SH,20250509,41.5003
600309.SH,20250508,41.5003
600309.SH,20250507,41.5003
600309.SH,20250506,41.5003
600309.SH,20250430,41.5003
600309.SH,20250429,41.5003
600309.SH,20250428,41.5003
600309.SH,20250425,41.5003
600309.SH,20250424,41.5003
600309.SH,20250423,41.5003
600309.SH,20250422,41.5003
600309.SH,20250421,41.5003
600309.SH,20250418,41.5003
600309.SH,20250417,41.5003
600309.SH,20250416,41.5003
600309.SH,20250415,41.5003
600309.SH,20250414,41.5003
600309.SH,20250411,41.5003
600309.SH,20250410,41.5003
600309.SH,20250409,41.5003
600309.SH,20250408,41.5003
600309.SH,20250407,41.5003
600309.SH,20250403,41.5003
600309.SH,20250402,41.5003
600309.SH,20250401,41.5003
600309.SH,20250331,41.5003
600309.SH,20250328,41.5003
600309.SH,20250327,41.5003
600309.SH,20250326,41.5003
600309.SH,20250325,41.5003
600309.SH,20250324,41.5003
600309.SH,20250321,41.5003
600309.SH,20250320,41.5003
600309.SH,20250319,41.5003
600309.SH,20250318,41.5003
600309.SH,20250317,41.5003
600309.SH,20250314,41.5003
600309.SH,20250313,41.5003
600309.SH,20250312,41.5003
600309.SH,20250311,41.5003
600309.SH,20250310,41.5003
600309.SH,20250307,41.5003
600309.SH,20250306,41.5003
600309.SH,20250305,41.5003
600309.SH,20250304,41.5003
600309.SH,20250303,41.5003
600309.SH,20250228,41.5003
