ts_code,trade_date,adj_factor
601398.SH,20260529,2.5546
601398.SH,20260528,2.5546
601398.SH,20260527,2.5546
601398.SH,20260526,2.5546
601398.SH,20260525,2.5546
601398.SH,20260522,2.5546
601398.SH,20260521,2.5546
601398.SH,20260520,2.5546
601398.SH,20260519,2.5546
601398.SH,20260518,2.5546
601398.SH,20260515,2.5546
601398.SH,20260514,2.5546
601398.SH,20260513,2.5546
601398.SH,20260512,2.4965
601398.SH,20260511,2.4965
601398.SH,20260508,2.4965
601398.SH,20260507,2.4965
601398.SH,20260506,2.4965
601398.SH,20260430,2.4965
601398.SH,20260429,2.4965
601398.SH,20260428,2.4965
601398.SH,20260427,2.4965
601398.SH,20260424,2.4965
601398.SH,20260423,2.4965
601398.SH,20260422,2.4965
601398.SH,20260421,2.4965
601398.SH,20260420,2.4965
601398.SH,20260417,2.4965
601398.SH,20260416,2.4965
601398.SH,20260415,2.4965
601398.SH,20260414,2.4965
601398.SH,20260413,2.4965
601398.SH,20260410,2.4965
601398.SH,20260409,2.4965
601398.SH,20260408,2.4965
601398.SH,20260407,2.4965
601398.SH,20260403,2.4965
601398.SH,20260402,2.4965
601398.SH,20260401,2.4965
601398.SH,20260331,2.4965
601398.SH,20260330,2.4965
601398.SH,20260327,2.4965
601398.SH,20260326,2.4965
601398.SH,20260325,2.4965
601398.SH,20260324,2.4965
601398.SH,20260323,2.4965
601398.SH,20260320,2.4965
601398.SH,20260319,2.4965
601398.SH,20260318,2.4965
601398.SH,20260317,2.4965
601398.SH,20260316,2.4965
601398.SH,20260313,2.4965
601398.SH,20260312,2.4965
601398.SH,20260311,2.4965
601398.SH,20260310,2.4965
601398.SH,20260309,2.4965
601398.SH,20260306,2.4965
601398.SH,20260305,2.4965
601398.SH,20260304,2.4965
601398.SH,20260303,2.4965
601398.SH,20260302,2.4965
601398.SH,20260227,2.4965
601398.SH,20260226,2.4965
601398.SH,20260225,2.4965
601398.SH,20260224,2.4965
601398.SH,20260213,2.4965
601398.SH,20260212,2.4965
601398.SH,20260211,2.4965
601398.SH,20260210,2.4965
601398.SH,20260209,2.4965
601398.SH,20260206,2.4965
601398.SH,20260205,2.4965
601398.SH,20260204,2.4965
601398.SH,20260203,2.4965
601398.SH,20260202,2.4965
601398.SH,20260130,2.4965
601398.SH,20260129,2.4965
601398.SH,20260128,2.4965
601398.SH,20260127,2.4965
601398.SH,20260126,2.4965
601398.SH,20260123,2.4965
601398.SH,20260122,2.4965
601398.SH,20260121,2.4965
601398.SH,20260120,2.4965
601398.SH,20260119,2.4965
601398.SH,20260116,2.4965
601398.SH,20260115,2.4965
601398.SH,20260114,2.4965
601398.SH,20260113,2.4965
601398.SH,20260112,2.4965
601398.SH,20260109,2.4965
601398.SH,20260108,2.4965
601398.SH,20260107,2.4965
601398.SH,20260106,2.4965
601398.SH,20260105,2.4965
601398.SH,20251231,2.4965
601398.SH,20251230,2.4965
601398.SH,20251229,2.4965
601398.SH,20251226,2.4965
601398.SH,20251225,2.4965
601398.SH,20251224,2.4965
601398.SH,20251223,2.4965
601398.SH,20251222,2.4965
601398.SH,20251219,2.4965
601398.SH,20251218,2.4965
601398.SH,20251217,2.4965
601398.SH,20251216,2.4965
601398.SH,20251215,2.4965
601398.SH,20251212,2.4526
601398.SH,20251211,2.4526
601398.SH,20251210,2.4526
601398.SH,20251209,2.4526
601398.SH,20251208,2.4526
601398.SH,20251205,2.4526
601398.SH,20251204,2.4526
601398.SH,20251203,2.4526
601398.SH,20251202,2.4526
601398.SH,20251201,2.4526
601398.SH,20251128,2.4526
601398.SH,20251127,2.4526
601398.SH,20251126,2.4526
601398.SH,20251125,2.4526
601398.SH,20251124,2.4526
601398.SH,20251121,2.4526
601398.SH,20251120,2.4526
601398.SH,20251119,2.4526
601398.SH,20251118,2.4526
601398.SH,20251117,2.4526
601398.SH,20251114,2.4526
601398.SH,20251113,2.4526
601398.SH,20251112,2.4526
601398.SH,20251111,2.4526
601398.SH,20251110,2.4526
601398.SH,20251107,2.4526
601398.SH,20251106,2.4526
601398.SH,20251105,2.4526
601398.SH,20251104,2.4526
601398.SH,20251103,2.4526
601398.SH,20251031,2.4526
601398.SH,20251030,2.4526
601398.SH,20251029,2.4526
601398.SH,20251028,2.4526
601398.SH,20251027,2.4526
601398.SH,20251024,2.4526
601398.SH,20251023,2.4526
601398.SH,20251022,2.4526
601398.SH,20251021,2.4526
601398.SH,20251020,2.4526
601398.SH,20251017,2.4526
601398.SH,20251016,2.4526
601398.SH,20251015,2.4526
601398.SH,20251014,2.4526
601398.SH,20251013,2.4526
601398.SH,20251010,2.4526
601398.SH,20251009,2.4526
601398.SH,20250930,2.4526
601398.SH,20250929,2.4526
601398.SH,20250926,2.4526
601398.SH,20250925,2.4526
601398.SH,20250924,2.4526
601398.SH,20250923,2.4526
601398.SH,20250922,2.4526
601398.SH,20250919,2.4526
601398.SH,20250918,2.4526
601398.SH,20250917,2.4526
601398.SH,20250916,2.4526
601398.SH,20250915,2.4526
601398.SH,20250912,2.4526
601398.SH,20250911,2.4526
601398.SH,20250910,2.4526
601398.SH,20250909,2.4526
601398.SH,20250908,2.4526
601398.SH,20250905,2.4526
601398.SH,20250904,2.4526
601398.SH,20250903,2.4526
601398.SH,20250902,2.4526
601398.SH,20250901,2.4526
601398.SH,20250829,2.4526
601398.SH,20250828,2.4526
601398.SH,20250827,2.4526
