ts_code,trade_date,adj_factor
601166.SH,20260529,5.8268
601166.SH,20260528,5.8268
601166.SH,20260527,5.8268
601166.SH,20260526,5.8268
601166.SH,20260525,5.8268
601166.SH,20260522,5.8268
601166.SH,20260521,5.8268
601166.SH,20260520,5.8268
601166.SH,20260519,5.8268
601166.SH,20260518,5.8268
601166.SH,20260515,5.8268
601166.SH,20260514,5.8268
601166.SH,20260513,5.8268
601166.SH,20260512,5.8268
601166.SH,20260511,5.8268
601166.SH,20260508,5.8268
601166.SH,20260507,5.8268
601166.SH,20260506,5.8268
601166.SH,20260430,5.8268
601166.SH,20260429,5.8268
601166.SH,20260428,5.8268
601166.SH,20260427,5.8268
601166.SH,20260424,5.8268
601166.SH,20260423,5.8268
601166.SH,20260422,5.8268
601166.SH,20260421,5.8268
601166.SH,20260420,5.8268
601166.SH,20260417,5.8268
601166.SH,20260416,5.8268
601166.SH,20260415,5.8268
601166.SH,20260414,5.8268
601166.SH,20260413,5.8268
601166.SH,20260410,5.8268
601166.SH,20260409,5.8268
601166.SH,20260408,5.8268
601166.SH,20260407,5.8268
601166.SH,20260403,5.8268
601166.SH,20260402,5.8268
601166.SH,20260401,5.8268
601166.SH,20260331,5.8268
601166.SH,20260330,5.8268
601166.SH,20260327,5.8268
601166.SH,20260326,5.8268
601166.SH,20260325,5.8268
601166.SH,20260324,5.8268
601166.SH,20260323,5.8268
601166.SH,20260320,5.8268
601166.SH,20260319,5.8268
601166.SH,20260318,5.8268
601166.SH,20260317,5.8268
601166.SH,20260316,5.8268
601166.SH,20260313,5.8268
601166.SH,20260312,5.8268
601166.SH,20260311,5.8268
601166.SH,20260310,5.8268
601166.SH,20260309,5.8268
601166.SH,20260306,5.8268
601166.SH,20260305,5.8268
601166.SH,20260304,5.8268
601166.SH,20260303,5.8268
601166.SH,20260302,5.8268
601166.SH,20260227,5.8268
601166.SH,20260226,5.8268
601166.SH,20260225,5.8268
601166.SH,20260224,5.8268
601166.SH,20260213,5.8268
601166.SH,20260212,5.8268
601166.SH,20260211,5.8268
601166.SH,20260210,5.8268
601166.SH,20260209,5.8268
601166.SH,20260206,5.8268
601166.SH,20260205,5.6584
601166.SH,20260204,5.6584
601166.SH,20260203,5.6584
601166.SH,20260202,5.6584
601166.SH,20260130,5.6584
601166.SH,20260129,5.6584
601166.SH,20260128,5.6584
601166.SH,20260127,5.6584
601166.SH,20260126,5.6584
601166.SH,20260123,5.6584
601166.SH,20260122,5.6584
601166.SH,20260121,5.6584
601166.SH,20260120,5.6584
601166.SH,20260119,5.6584
601166.SH,20260116,5.6584
601166.SH,20260115,5.6584
601166.SH,20260114,5.6584
601166.SH,20260113,5.6584
601166.SH,20260112,5.6584
601166.SH,20260109,5.6584
601166.SH,20260108,5.6584
601166.SH,20260107,5.6584
601166.SH,20260106,5.6584
601166.SH,20260105,5.6584
601166.SH,20251231,5.6584
601166.SH,20251230,5.6584
601166.SH,20251229,5.6584
601166.SH,20251226,5.6584
601166.SH,20251225,5.6584
601166.SH,20251224,5.6584
601166.SH,20251223,5.6584
601166.SH,20251222,5.6584
601166.SH,20251219,5.6584
601166.SH,20251218,5.6584
601166.SH,20251217,5.6584
601166.SH,20251216,5.6584
601166.SH,20251215,5.6584
601166.SH,20251212,5.6584
601166.SH,20251211,5.6584
601166.SH,20251210,5.6584
601166.SH,20251209,5.6584
601166.SH,20251208,5.6584
601166.SH,20251205,5.6584
601166.SH,20251204,5.6584
601166.SH,20251203,5.6584
601166.SH,20251202,5.6584
601166.SH,20251201,5.6584
601166.SH,20251128,5.6584
601166.SH,20251127,5.6584
601166.SH,20251126,5.6584
601166.SH,20251125,5.6584
601166.SH,20251124,5.6584
601166.SH,20251121,5.6584
601166.SH,20251120,5.6584
601166.SH,20251119,5.6584
601166.SH,20251118,5.6584
601166.SH,20251117,5.6584
601166.SH,20251114,5.6584
601166.SH,20251113,5.6584
601166.SH,20251112,5.6584
601166.SH,20251111,5.6584
601166.SH,20251110,5.6584
601166.SH,20251107,5.6584
601166.SH,20251106,5.6584
601166.SH,20251105,5.6584
601166.SH,20251104,5.6584
601166.SH,20251103,5.6584
601166.SH,20251031,5.6584
601166.SH,20251030,5.6584
601166.SH,20251029,5.6584
601166.SH,20251028,5.6584
601166.SH,20251027,5.6584
601166.SH,20251024,5.6584
601166.SH,20251023,5.6584
601166.SH,20251022,5.6584
601166.SH,20251021,5.6584
601166.SH,20251020,5.6584
601166.SH,20251017,5.6584
601166.SH,20251016,5.6584
601166.SH,20251015,5.6584
601166.SH,20251014,5.6584
601166.SH,20251013,5.6584
601166.SH,20251010,5.6584
601166.SH,20251009,5.6584
601166.SH,20250930,5.6584
601166.SH,20250929,5.6584
601166.SH,20250926,5.6584
601166.SH,20250925,5.6584
601166.SH,20250924,5.6584
601166.SH,20250923,5.6584
601166.SH,20250922,5.6584
601166.SH,20250919,5.6584
601166.SH,20250918,5.6584
601166.SH,20250917,5.6584
601166.SH,20250916,5.6584
601166.SH,20250915,5.6584
601166.SH,20250912,5.6584
601166.SH,20250911,5.6584
601166.SH,20250910,5.6584
601166.SH,20250909,5.6584
601166.SH,20250908,5.6584
601166.SH,20250905,5.6584
601166.SH,20250904,5.6584
601166.SH,20250903,5.6584
601166.SH,20250902,5.6584
601166.SH,20250901,5.6584
601166.SH,20250829,5.6584
601166.SH,20250828,5.6584
601166.SH,20250827,5.6584
601166.SH,20250826,5.6584
601166.SH,20250825,5.6584
601166.SH,20250822,5.6584
601166.SH,20250821,5.6584
601166.SH,20250820,5.6584
601166.SH,20250819,5.6584
601166.SH,20250818,5.6584
601166.SH,20250815,5.6584
601166.SH,20250814,5.6584
601166.SH,20250813,5.6584
601166.SH,20250812,5.6584
601166.SH,20250811,5.6584
601166.SH,20250808,5.6584
601166.SH,20250807,5.6584
601166.SH,20250806,5.6584
601166.SH,20250805,5.6584
601166.SH,20250804,5.6584
601166.SH,20250801,5.6584
601166.SH,20250731,5.6584
601166.SH,20250730,5.6584
601166.SH,20250729,5.6584
601166.SH,20250728,5.6584
601166.SH,20250725,5.6584
601166.SH,20250724,5.6584
601166.SH,20250723,5.6584
601166.SH,20250722,5.6584
601166.SH,20250721,5.6584
601166.SH,20250718,5.6584
601166.SH,20250717,5.6584
601166.SH,20250716,5.6584
601166.SH,20250715,5.6584
601166.SH,20250714,5.6584
601166.SH,20250711,5.6584
601166.SH,20250710,5.6584
601166.SH,20250709,5.6584
601166.SH,20250708,5.6584
601166.SH,20250707,5.6584
601166.SH,20250704,5.6584
601166.SH,20250703,5.6584
601166.SH,20250702,5.6584
601166.SH,20250701,5.6584
601166.SH,20250630,5.6584
601166.SH,20250627,5.6584
601166.SH,20250626,5.6584
601166.SH,20250625,5.6584
601166.SH,20250624,5.6584
601166.SH,20250623,5.6584
601166.SH,20250620,5.6584
601166.SH,20250619,5.4064
601166.SH,20250618,5.4064
601166.SH,20250617,5.4064
601166.SH,20250616,5.4064
601166.SH,20250613,5.4064
601166.SH,20250612,5.4064
601166.SH,20250611,5.4064
601166.SH,20250610,5.4064
601166.SH,20250609,5.4064
601166.SH,20250606,5.4064
601166.SH,20250605,5.4064
601166.SH,20250604,5.4064
601166.SH,20250603,5.4064
601166.SH,20250530,5.4064
601166.SH,20250529,5.4064
601166.SH,20250528,5.4064
601166.SH,20250527,5.4064
601166.SH,20250526,5.4064
601166.SH,20250523,5.4064
601166.SH,20250522,5.4064
601166.SH,20250521,5.4064
601166.SH,20250520,5.4064
601166.SH,20250519,5.4064
601166.SH,20250516,5.4064
601166.SH,20250515,5.4064
601166.SH,20250514,5.4064
601166.SH,20250513,5.4064
601166.SH,20250512,5.4064
601166.SH,20250509,5.4064
601166.SH,20250508,5.4064
601166.SH,20250507,5.4064
601166.SH,20250506,5.4064
601166.SH,20250430,5.4064
601166.SH,20250429,5.4064
601166.SH,20250428,5.4064
601166.SH,20250425,5.4064
601166.SH,20250424,5.4064
601166.SH,20250423,5.4064
601166.SH,20250422,5.4064
601166.SH,20250421,5.4064
601166.SH,20250418,5.4064
601166.SH,20250417,5.4064
601166.SH,20250416,5.4064
601166.SH,20250415,5.4064
601166.SH,20250414,5.4064
601166.SH,20250411,5.4064
601166.SH,20250410,5.4064
601166.SH,20250409,5.4064
601166.SH,20250408,5.4064
601166.SH,20250407,5.4064
601166.SH,20250403,5.4064
601166.SH,20250402,5.4064
601166.SH,20250401,5.4064
601166.SH,20250331,5.4064
601166.SH,20250328,5.4064
601166.SH,20250327,5.4064
601166.SH,20250326,5.4064
601166.SH,20250325,5.4064
601166.SH,20250324,5.4064
601166.SH,20250321,5.4064
601166.SH,20250320,5.4064
601166.SH,20250319,5.4064
601166.SH,20250318,5.4064
601166.SH,20250317,5.4064
601166.SH,20250314,5.4064
601166.SH,20250313,5.4064
601166.SH,20250312,5.4064
601166.SH,20250311,5.4064
601166.SH,20250310,5.4064
601166.SH,20250307,5.4064
601166.SH,20250306,5.4064
601166.SH,20250305,5.4064
601166.SH,20250304,5.4064
601166.SH,20250303,5.4064
601166.SH,20250228,5.4064
601166.SH,20250227,5.4064
601166.SH,20250226,5.4064
601166.SH,20250225,5.4064
601166.SH,20250224,5.4064
601166.SH,20250221,5.4064
601166.SH,20250220,5.4064
601166.SH,20250219,5.4064
601166.SH,20250218,5.4064
601166.SH,20250217,5.4064
601166.SH,20250214,5.4064
601166.SH,20250213,5.4064
601166.SH,20250212,5.4064
601166.SH,20250211,5.4064
601166.SH,20250210,5.4064
601166.SH,20250207,5.4064
601166.SH,20250206,5.4064
601166.SH,20250205,5.4064
601166.SH,20250127,5.4064
601166.SH,20250124,5.4064
601166.SH,20250123,5.4064
601166.SH,20250122,5.4064
601166.SH,20250121,5.4064
601166.SH,20250120,5.4064
601166.SH,20250117,5.4064
601166.SH,20250116,5.4064
601166.SH,20250115,5.4064
601166.SH,20250114,5.4064
601166.SH,20250113,5.4064
601166.SH,20250110,5.4064
601166.SH,20250109,5.4064
601166.SH,20250108,5.4064
601166.SH,20250107,5.4064
601166.SH,20250106,5.4064
601166.SH,20250103,5.4064
601166.SH,20250102,5.4064
601166.SH,20241231,5.4064
601166.SH,20241230,5.4064
601166.SH,20241227,5.4064
601166.SH,20241226,5.4064
601166.SH,20241225,5.4064
601166.SH,20241224,5.4064
601166.SH,20241223,5.4064
601166.SH,20241220,5.4064
601166.SH,20241219,5.4064
601166.SH,20241218,5.4064
601166.SH,20241217,5.4064
601166.SH,20241216,5.4064
601166.SH,20241213,5.4064
601166.SH,20241212,5.4064
601166.SH,20241211,5.4064
601166.SH,20241210,5.4064
601166.SH,20241209,5.4064
601166.SH,20241206,5.4064
601166.SH,20241205,5.4064
601166.SH,20241204,5.4064
601166.SH,20241203,5.4064
601166.SH,20241202,5.4064
601166.SH,20241129,5.4064
601166.SH,20241128,5.4064
601166.SH,20241127,5.4064
601166.SH,20241126,5.4064
601166.SH,20241125,5.4064
601166.SH,20241122,5.4064
601166.SH,20241121,5.4064
601166.SH,20241120,5.4064
601166.SH,20241119,5.4064
601166.SH,20241118,5.4064
601166.SH,20241115,5.4064
601166.SH,20241114,5.4064
601166.SH,20241113,5.4064
601166.SH,20241112,5.4064
601166.SH,20241111,5.4064
601166.SH,20241108,5.4064
601166.SH,20241107,5.4064
601166.SH,20241106,5.4064
601166.SH,20241105,5.4064
601166.SH,20241104,5.4064
601166.SH,20241101,5.4064
601166.SH,20241031,5.4064
601166.SH,20241030,5.4064
601166.SH,20241029,5.4064
601166.SH,20241028,5.4064
601166.SH,20241025,5.4064
601166.SH,20241024,5.4064
601166.SH,20241023,5.4064
601166.SH,20241022,5.4064
601166.SH,20241021,5.4064
601166.SH,20241018,5.4064
601166.SH,20241017,5.4064
601166.SH,20241016,5.4064
601166.SH,20241015,5.4064
601166.SH,20241014,5.4064
601166.SH,20241011,5.4064
601166.SH,20241010,5.4064
601166.SH,20241009,5.4064
601166.SH,20241008,5.4064
601166.SH,20240930,5.4064
601166.SH,20240927,5.4064
601166.SH,20240926,5.4064
601166.SH,20240925,5.4064
601166.SH,20240924,5.4064
601166.SH,20240923,5.4064
601166.SH,20240920,5.4064
601166.SH,20240919,5.4064
601166.SH,20240918,5.4064
601166.SH,20240913,5.4064
601166.SH,20240912,5.4064
601166.SH,20240911,5.4064
601166.SH,20240910,5.4064
601166.SH,20240909,5.4064
601166.SH,20240906,5.4064
601166.SH,20240905,5.4064
601166.SH,20240904,5.4064
601166.SH,20240903,5.4064
601166.SH,20240902,5.4064
601166.SH,20240830,5.4064
601166.SH,20240829,5.4064
601166.SH,20240828,5.4064
601166.SH,20240827,5.4064
601166.SH,20240826,5.4064
601166.SH,20240823,5.4064
601166.SH,20240822,5.4064
601166.SH,20240821,5.4064
601166.SH,20240820,5.4064
601166.SH,20240819,5.4064
601166.SH,20240816,5.4064
601166.SH,20240815,5.4064
601166.SH,20240814,5.4064
601166.SH,20240813,5.4064
601166.SH,20240812,5.4064
601166.SH,20240809,5.4064
601166.SH,20240808,5.4064
601166.SH,20240807,5.4064
601166.SH,20240806,5.4064
601166.SH,20240805,5.4064
601166.SH,20240802,5.4064
601166.SH,20240801,5.4064
601166.SH,20240731,5.4064
601166.SH,20240730,5.4064
601166.SH,20240729,5.4064
601166.SH,20240726,5.4064
601166.SH,20240725,5.4064
601166.SH,20240724,5.4064
601166.SH,20240723,5.4064
601166.SH,20240722,5.4064
601166.SH,20240719,5.4064
601166.SH,20240718,5.4064
601166.SH,20240717,5.4064
601166.SH,20240716,5.4064
601166.SH,20240715,5.4064
601166.SH,20240712,5.4064
601166.SH,20240711,5.4064
601166.SH,20240710,5.4064
601166.SH,20240709,5.4064
601166.SH,20240708,5.081
601166.SH,20240705,5.081
601166.SH,20240704,5.081
601166.SH,20240703,5.081
601166.SH,20240702,5.081
601166.SH,20240701,5.081
601166.SH,20240628,5.081
601166.SH,20240627,5.081
601166.SH,20240626,5.081
601166.SH,20240625,5.0815
601166.SH,20240624,5.081
601166.SH,20240621,5.081
601166.SH,20240620,5.081
601166.SH,20240619,5.081
601166.SH,20240618,5.081
601166.SH,20240617,5.081
601166.SH,20240614,5.081
601166.SH,20240613,5.081
601166.SH,20240612,5.081
601166.SH,20240611,5.081
601166.SH,20240607,5.081
601166.SH,20240606,5.081
601166.SH,20240605,5.081
601166.SH,20240604,5.081
601166.SH,20240603,5.081
601166.SH,20240531,5.081
601166.SH,20240530,5.081
601166.SH,20240529,5.081
601166.SH,20240528,5.081
601166.SH,20240527,5.081
601166.SH,20240524,5.081
601166.SH,20240523,5.081
601166.SH,20240522,5.081
601166.SH,20240521,5.081
601166.SH,20240520,5.081
601166.SH,20240517,5.081
601166.SH,20240516,5.081
601166.SH,20240515,5.081
601166.SH,20240514,5.081
601166.SH,20240513,5.081
601166.SH,20240510,5.081
601166.SH,20240509,5.081
601166.SH,20240508,5.081
601166.SH,20240507,5.081
601166.SH,20240506,5.081
601166.SH,20240430,5.081
601166.SH,20240429,5.081
601166.SH,20240426,5.081
601166.SH,20240425,5.081
601166.SH,20240424,5.081
601166.SH,20240423,5.081
601166.SH,20240422,5.081
601166.SH,20240419,5.081
601166.SH,20240418,5.081
601166.SH,20240417,5.081
601166.SH,20240416,5.081
601166.SH,20240415,5.081
601166.SH,20240412,5.081
601166.SH,20240411,5.081
601166.SH,20240410,5.081
601166.SH,20240409,5.081
601166.SH,20240408,5.081
601166.SH,20240403,5.081
601166.SH,20240402,5.081
601166.SH,20240401,5.081
601166.SH,20240329,5.081
601166.SH,20240328,5.081
601166.SH,20240327,5.081
601166.SH,20240326,5.081
601166.SH,20240325,5.081
601166.SH,20240322,5.081
601166.SH,20240321,5.081
601166.SH,20240320,5.081
601166.SH,20240319,5.081
601166.SH,20240318,5.081
601166.SH,20240315,5.081
601166.SH,20240314,5.081
601166.SH,20240313,5.081
601166.SH,20240312,5.081
601166.SH,20240311,5.081
601166.SH,20240308,5.081
601166.SH,20240307,5.081
601166.SH,20240306,5.081
601166.SH,20240305,5.081
601166.SH,20240304,5.081
601166.SH,20240301,5.081
601166.SH,20240229,5.081
601166.SH,20240228,5.081
601166.SH,20240227,5.081
601166.SH,20240226,5.081
601166.SH,20240223,5.081
601166.SH,20240222,5.081
601166.SH,20240221,5.081
601166.SH,20240220,5.081
601166.SH,20240219,5.081
601166.SH,20240208,5.081
601166.SH,20240207,5.081
601166.SH,20240206,5.081
601166.SH,20240205,5.081
601166.SH,20240202,5.081
601166.SH,20240201,5.081
601166.SH,20240131,5.081
601166.SH,20240130,5.081
601166.SH,20240129,5.081
601166.SH,20240126,5.081
601166.SH,20240125,5.081
601166.SH,20240124,5.081
601166.SH,20240123,5.081
601166.SH,20240122,5.081
601166.SH,20240119,5.081
601166.SH,20240118,5.081
601166.SH,20240117,5.081
601166.SH,20240116,5.081
601166.SH,20240115,5.081
601166.SH,20240112,5.081
601166.SH,20240111,5.081
601166.SH,20240110,5.081
601166.SH,20240109,5.081
601166.SH,20240108,5.081
601166.SH,20240105,5.081
601166.SH,20240104,5.081
601166.SH,20240103,5.081
601166.SH,20240102,5.081
601166.SH,20231229,5.081
601166.SH,20231228,5.081
601166.SH,20231227,5.081
601166.SH,20231226,5.081
601166.SH,20231225,5.081
601166.SH,20231222,5.081
601166.SH,20231221,5.081
601166.SH,20231220,5.081
601166.SH,20231219,5.081
601166.SH,20231218,5.081
601166.SH,20231215,5.081
601166.SH,20231214,5.081
601166.SH,20231213,5.081
601166.SH,20231212,5.081
601166.SH,20231211,5.081
601166.SH,20231208,5.081
601166.SH,20231207,5.081
601166.SH,20231206,5.081
601166.SH,20231205,5.081
601166.SH,20231204,5.081
601166.SH,20231201,5.081
601166.SH,20231130,5.081
601166.SH,20231129,5.081
601166.SH,20231128,5.081
601166.SH,20231127,5.081
601166.SH,20231124,5.081
601166.SH,20231123,5.081
601166.SH,20231122,5.081
601166.SH,20231121,5.081
601166.SH,20231120,5.081
601166.SH,20231117,5.081
601166.SH,20231116,5.081
601166.SH,20231115,5.081
601166.SH,20231114,5.081
601166.SH,20231113,5.081
601166.SH,20231110,5.081
601166.SH,20231109,5.081
601166.SH,20231108,5.081
601166.SH,20231107,5.081
601166.SH,20231106,5.081
601166.SH,20231103,5.081
601166.SH,20231102,5.081
601166.SH,20231101,5.081
601166.SH,20231031,5.081
601166.SH,20231030,5.081
601166.SH,20231027,5.081
601166.SH,20231026,5.081
601166.SH,20231025,5.081
601166.SH,20231024,5.081
601166.SH,20231023,5.081
601166.SH,20231020,5.081
601166.SH,20231019,5.081
601166.SH,20231018,5.081
601166.SH,20231017,5.081
601166.SH,20231016,5.081
601166.SH,20231013,5.081
601166.SH,20231012,5.081
601166.SH,20231011,5.081
601166.SH,20231010,5.081
601166.SH,20231009,5.081
601166.SH,20230928,5.081
601166.SH,20230927,5.081
601166.SH,20230926,5.081
601166.SH,20230925,5.081
601166.SH,20230922,5.081
601166.SH,20230921,5.081
601166.SH,20230920,5.081
601166.SH,20230919,5.081
601166.SH,20230918,5.081
601166.SH,20230915,5.081
601166.SH,20230914,5.081
601166.SH,20230913,5.081
601166.SH,20230912,5.081
601166.SH,20230911,5.081
601166.SH,20230908,5.081
601166.SH,20230907,5.081
601166.SH,20230906,5.081
601166.SH,20230905,5.081
601166.SH,20230904,5.081
601166.SH,20230901,5.081
601166.SH,20230831,5.081
601166.SH,20230830,5.081
601166.SH,20230829,5.081
601166.SH,20230828,5.081
601166.SH,20230825,5.081
601166.SH,20230824,5.081
601166.SH,20230823,5.081
601166.SH,20230822,5.081
601166.SH,20230821,5.081
601166.SH,20230818,5.081
601166.SH,20230817,5.081
601166.SH,20230816,5.081
601166.SH,20230815,5.081
601166.SH,20230814,5.081
601166.SH,20230811,5.081
601166.SH,20230810,5.081
601166.SH,20230809,5.081
601166.SH,20230808,5.081
601166.SH,20230807,5.081
601166.SH,20230804,5.081
601166.SH,20230803,5.081
601166.SH,20230802,5.081
601166.SH,20230801,5.081
601166.SH,20230731,5.081
601166.SH,20230728,5.081
601166.SH,20230727,5.081
601166.SH,20230726,5.081
601166.SH,20230725,5.081
601166.SH,20230724,5.081
601166.SH,20230721,5.081
601166.SH,20230720,5.081
601166.SH,20230719,5.081
601166.SH,20230718,5.081
601166.SH,20230717,5.081
601166.SH,20230714,5.081
601166.SH,20230713,5.081
601166.SH,20230712,5.081
601166.SH,20230711,5.081
601166.SH,20230710,5.081
601166.SH,20230707,5.081
601166.SH,20230706,5.081
601166.SH,20230705,5.081
601166.SH,20230704,5.081
601166.SH,20230703,5.081
601166.SH,20230630,5.081
601166.SH,20230629,5.081
601166.SH,20230628,5.081
601166.SH,20230627,5.081
601166.SH,20230626,5.081
601166.SH,20230621,5.081
601166.SH,20230620,5.081
601166.SH,20230619,5.081
601166.SH,20230616,4.726
601166.SH,20230615,4.726
601166.SH,20230614,4.726
601166.SH,20230613,4.726
601166.SH,20230612,4.726
601166.SH,20230609,4.726
601166.SH,20230608,4.726
601166.SH,20230607,4.726
601166.SH,20230606,4.726
601166.SH,20230605,4.726
601166.SH,20230602,4.726
601166.SH,20230601,4.726
601166.SH,20230531,4.7259
601166.SH,20230530,4.7259
601166.SH,20230529,4.7259
601166.SH,20230526,4.7259
601166.SH,20230525,4.7259
601166.SH,20230524,4.7259
601166.SH,20230523,4.7259
601166.SH,20230522,4.7259
601166.SH,20230519,4.7259
601166.SH,20230518,4.7259
601166.SH,20230517,4.7259
601166.SH,20230516,4.7259
601166.SH,20230515,4.7259
601166.SH,20230512,4.7259
601166.SH,20230511,4.7259
601166.SH,20230510,4.7259
601166.SH,20230509,4.7259
601166.SH,20230508,4.7259
601166.SH,20230505,4.7259
601166.SH,20230504,4.7259
601166.SH,20230428,4.7259
601166.SH,20230427,4.7259
601166.SH,20230426,4.7259
601166.SH,20230425,4.7259
601166.SH,20230424,4.7259
601166.SH,20230421,4.7259
601166.SH,20230420,4.7259
601166.SH,20230419,4.7259
601166.SH,20230418,4.7259
601166.SH,20230417,4.7259
601166.SH,20230414,4.7259
601166.SH,20230413,4.7259
601166.SH,20230412,4.7259
601166.SH,20230411,4.7259
601166.SH,20230410,4.7259
601166.SH,20230407,4.7259
601166.SH,20230406,4.7259
601166.SH,20230404,4.7259
601166.SH,20230403,4.7259
601166.SH,20230331,4.7259
601166.SH,20230330,4.7259
601166.SH,20230329,4.7259
601166.SH,20230328,4.7259
601166.SH,20230327,4.7259
601166.SH,20230324,4.7259
601166.SH,20230323,4.7259
601166.SH,20230322,4.7259
601166.SH,20230321,4.7259
601166.SH,20230320,4.7259
601166.SH,20230317,4.7259
601166.SH,20230316,4.7259
601166.SH,20230315,4.7259
601166.SH,20230314,4.7259
601166.SH,20230313,4.7259
601166.SH,20230310,4.7259
601166.SH,20230309,4.7259
601166.SH,20230308,4.7259
601166.SH,20230307,4.7259
601166.SH,20230306,4.7259
601166.SH,20230303,4.7259
601166.SH,20230302,4.7259
601166.SH,20230301,4.7259
601166.SH,20230228,4.7259
601166.SH,20230227,4.7259
601166.SH,20230224,4.7259
601166.SH,20230223,4.7259
601166.SH,20230222,4.7259
601166.SH,20230221,4.7259
601166.SH,20230220,4.7259
601166.SH,20230217,4.7259
601166.SH,20230216,4.7259
601166.SH,20230215,4.7259
601166.SH,20230214,4.7259
601166.SH,20230213,4.7259
601166.SH,20230210,4.7259
601166.SH,20230209,4.7259
601166.SH,20230208,4.7259
601166.SH,20230207,4.7259
601166.SH,20230206,4.7259
601166.SH,20230203,4.7259
601166.SH,20230202,4.7259
601166.SH,20230201,4.7259
601166.SH,20230131,4.7259
601166.SH,20230130,4.7259
601166.SH,20230120,4.7259
601166.SH,20230119,4.7259
601166.SH,20230118,4.7259
601166.SH,20230117,4.7259
601166.SH,20230116,4.7259
601166.SH,20230113,4.7259
601166.SH,20230112,4.7259
601166.SH,20230111,4.7259
601166.SH,20230110,4.7259
601166.SH,20230109,4.7259
601166.SH,20230106,4.7259
601166.SH,20230105,4.7259
601166.SH,20230104,4.7259
601166.SH,20230103,4.7259
