ts_code,trade_date,adj_factor
600111.SH,20260529,20.188
600111.SH,20260528,20.188
600111.SH,20260527,20.188
600111.SH,20260526,20.188
600111.SH,20260525,20.188
600111.SH,20260522,20.188
600111.SH,20260521,20.188
600111.SH,20260520,20.188
600111.SH,20260519,20.188
600111.SH,20260518,20.188
600111.SH,20260515,20.188
600111.SH,20260514,20.188
600111.SH,20260513,20.188
600111.SH,20260512,20.188
600111.SH,20260511,20.188
600111.SH,20260508,20.188
600111.SH,20260507,20.188
600111.SH,20260506,20.188
600111.SH,20260430,20.188
600111.SH,20260429,20.188
600111.SH,20260428,20.188
600111.SH,20260427,20.188
600111.SH,20260424,20.188
600111.SH,20260423,20.188
600111.SH,20260422,20.188
600111.SH,20260421,20.188
600111.SH,20260420,20.188
600111.SH,20260417,20.188
600111.SH,20260416,20.188
600111.SH,20260415,20.188
600111.SH,20260414,20.188
600111.SH,20260413,20.188
600111.SH,20260410,20.188
600111.SH,20260409,20.188
600111.SH,20260408,20.188
600111.SH,20260407,20.188
600111.SH,20260403,20.188
600111.SH,20260402,20.188
600111.SH,20260401,20.188
600111.SH,20260331,20.188
600111.SH,20260330,20.188
600111.SH,20260327,20.188
600111.SH,20260326,20.188
600111.SH,20260325,20.188
600111.SH,20260324,20.188
600111.SH,20260323,20.188
600111.SH,20260320,20.188
600111.SH,20260319,20.188
600111.SH,20260318,20.188
600111.SH,20260317,20.188
600111.SH,20260316,20.188
600111.SH,20260313,20.188
600111.SH,20260312,20.188
600111.SH,20260311,20.188
600111.SH,20260310,20.188
600111.SH,20260309,20.188
600111.SH,20260306,20.188
600111.SH,20260305,20.188
600111.SH,20260304,20.188
600111.SH,20260303,20.188
600111.SH,20260302,20.188
600111.SH,20260227,20.188
600111.SH,20260226,20.188
600111.SH,20260225,20.188
600111.SH,20260224,20.188
600111.SH,20260213,20.188
600111.SH,20260212,20.188
600111.SH,20260211,20.188
600111.SH,20260210,20.188
600111.SH,20260209,20.188
600111.SH,20260206,20.188
600111.SH,20260205,20.188
600111.SH,20260204,20.188
600111.SH,20260203,20.188
600111.SH,20260202,20.188
600111.SH,20260130,20.188
600111.SH,20260129,20.188
600111.SH,20260128,20.188
600111.SH,20260127,20.188
600111.SH,20260126,20.188
600111.SH,20260123,20.188
600111.SH,20260122,20.188
600111.SH,20260121,20.188
600111.SH,20260120,20.188
600111.SH,20260119,20.188
600111.SH,20260116,20.188
600111.SH,20260115,20.188
600111.SH,20260114,20.188
600111.SH,20260113,20.188
600111.SH,20260112,20.188
600111.SH,20260109,20.188
600111.SH,20260108,20.188
600111.SH,20260107,20.188
600111.SH,20260106,20.188
600111.SH,20260105,20.188
600111.SH,20251231,20.188
600111.SH,20251230,20.188
600111.SH,20251229,20.188
600111.SH,20251226,20.188
600111.SH,20251225,20.188
600111.SH,20251224,20.188
600111.SH,20251223,20.188
600111.SH,20251222,20.188
600111.SH,20251219,20.188
600111.SH,20251218,20.188
600111.SH,20251217,20.188
600111.SH,20251216,20.188
600111.SH,20251215,20.188
600111.SH,20251212,20.188
600111.SH,20251211,20.188
600111.SH,20251210,20.188
600111.SH,20251209,20.188
600111.SH,20251208,20.188
600111.SH,20251205,20.188
600111.SH,20251204,20.188
600111.SH,20251203,20.188
600111.SH,20251202,20.188
600111.SH,20251201,20.188
600111.SH,20251128,20.188
600111.SH,20251127,20.188
600111.SH,20251126,20.188
600111.SH,20251125,20.188
600111.SH,20251124,20.188
600111.SH,20251121,20.188
600111.SH,20251120,20.188
600111.SH,20251119,20.188
600111.SH,20251118,20.188
600111.SH,20251117,20.188
600111.SH,20251114,20.188
600111.SH,20251113,20.188
600111.SH,20251112,20.188
600111.SH,20251111,20.188
600111.SH,20251110,20.188
600111.SH,20251107,20.188
600111.SH,20251106,20.188
600111.SH,20251105,20.188
600111.SH,20251104,20.188
600111.SH,20251103,20.188
600111.SH,20251031,20.188
600111.SH,20251030,20.188
600111.SH,20251029,20.188
600111.SH,20251028,20.188
600111.SH,20251027,20.188
600111.SH,20251024,20.188
600111.SH,20251023,20.188
600111.SH,20251022,20.188
600111.SH,20251021,20.188
600111.SH,20251020,20.188
600111.SH,20251017,20.188
600111.SH,20251016,20.188
600111.SH,20251015,20.188
600111.SH,20251014,20.188
600111.SH,20251013,20.188
600111.SH,20251010,20.188
600111.SH,20251009,20.188
600111.SH,20250930,20.188
600111.SH,20250929,20.188
600111.SH,20250926,20.188
600111.SH,20250925,20.188
600111.SH,20250924,20.188
600111.SH,20250923,20.188
600111.SH,20250922,20.188
600111.SH,20250919,20.188
600111.SH,20250918,20.188
600111.SH,20250917,20.188
600111.SH,20250916,20.188
600111.SH,20250915,20.188
600111.SH,20250912,20.188
600111.SH,20250911,20.188
600111.SH,20250910,20.188
600111.SH,20250909,20.188
600111.SH,20250908,20.188
