ts_code,trade_date,adj_factor
603259.SH,20260529,2.5856
603259.SH,20260528,2.5451
603259.SH,20260527,2.5451
603259.SH,20260526,2.5451
603259.SH,20260525,2.5451
603259.SH,20260522,2.5451
603259.SH,20260521,2.5451
603259.SH,20260520,2.5451
603259.SH,20260519,2.5451
603259.SH,20260518,2.5451
603259.SH,20260515,2.5451
603259.SH,20260514,2.5451
603259.SH,20260513,2.5451
603259.SH,20260512,2.5451
603259.SH,20260511,2.5451
603259.SH,20260508,2.5451
603259.SH,20260507,2.5451
603259.SH,20260506,2.5451
603259.SH,20260430,2.5451
603259.SH,20260429,2.5451
603259.SH,20260428,2.5451
603259.SH,20260427,2.5451
603259.SH,20260424,2.5451
603259.SH,20260423,2.5451
603259.SH,20260422,2.5451
603259.SH,20260421,2.5451
603259.SH,20260420,2.5451
603259.SH,20260417,2.5451
603259.SH,20260416,2.5451
603259.SH,20260415,2.5451
603259.SH,20260414,2.5451
603259.SH,20260413,2.5451
603259.SH,20260410,2.5451
603259.SH,20260409,2.5451
603259.SH,20260408,2.5451
603259.SH,20260407,2.5451
603259.SH,20260403,2.5451
603259.SH,20260402,2.5451
603259.SH,20260401,2.5451
603259.SH,20260331,2.5451
603259.SH,20260330,2.5451
603259.SH,20260327,2.5451
603259.SH,20260326,2.5451
603259.SH,20260325,2.5451
603259.SH,20260324,2.5451
603259.SH,20260323,2.5451
603259.SH,20260320,2.5451
603259.SH,20260319,2.5451
603259.SH,20260318,2.5451
603259.SH,20260317,2.5451
603259.SH,20260316,2.5451
603259.SH,20260313,2.5451
603259.SH,20260312,2.5451
603259.SH,20260311,2.5451
603259.SH,20260310,2.5451
603259.SH,20260309,2.5451
603259.SH,20260306,2.5451
603259.SH,20260305,2.5451
603259.SH,20260304,2.5451
603259.SH,20260303,2.5451
603259.SH,20260302,2.5451
603259.SH,20260227,2.5451
603259.SH,20260226,2.5451
603259.SH,20260225,2.5451
603259.SH,20260224,2.5451
603259.SH,20260213,2.5451
603259.SH,20260212,2.5451
603259.SH,20260211,2.5451
603259.SH,20260210,2.5451
603259.SH,20260209,2.5451
603259.SH,20260206,2.5451
603259.SH,20260205,2.5451
603259.SH,20260204,2.5451
603259.SH,20260203,2.5451
603259.SH,20260202,2.5451
603259.SH,20260130,2.5451
603259.SH,20260129,2.5451
603259.SH,20260128,2.5451
603259.SH,20260127,2.5451
603259.SH,20260126,2.5451
603259.SH,20260123,2.5451
603259.SH,20260122,2.5451
603259.SH,20260121,2.5451
603259.SH,20260120,2.5451
603259.SH,20260119,2.5451
603259.SH,20260116,2.5451
603259.SH,20260115,2.5451
603259.SH,20260114,2.5451
603259.SH,20260113,2.5451
603259.SH,20260112,2.5451
603259.SH,20260109,2.5451
603259.SH,20260108,2.5451
603259.SH,20260107,2.5451
603259.SH,20260106,2.5451
603259.SH,20260105,2.5451
603259.SH,20251231,2.5451
603259.SH,20251230,2.5451
603259.SH,20251229,2.5451
603259.SH,20251226,2.5451
603259.SH,20251225,2.5451
603259.SH,20251224,2.5451
603259.SH,20251223,2.5451
603259.SH,20251222,2.5451
603259.SH,20251219,2.5451
603259.SH,20251218,2.5451
603259.SH,20251217,2.5451
603259.SH,20251216,2.5451
603259.SH,20251215,2.5451
603259.SH,20251212,2.5451
603259.SH,20251211,2.5451
603259.SH,20251210,2.5451
603259.SH,20251209,2.5451
603259.SH,20251208,2.5451
603259.SH,20251205,2.5451
603259.SH,20251204,2.5451
603259.SH,20251203,2.5451
603259.SH,20251202,2.5451
603259.SH,20251201,2.5451
603259.SH,20251128,2.5451
603259.SH,20251127,2.5451
603259.SH,20251126,2.5451
603259.SH,20251125,2.5451
603259.SH,20251124,2.5451
603259.SH,20251121,2.5451
603259.SH,20251120,2.5451
603259.SH,20251119,2.5451
603259.SH,20251118,2.5451
603259.SH,20251117,2.5451
603259.SH,20251114,2.5451
603259.SH,20251113,2.5451
603259.SH,20251112,2.5451
603259.SH,20251111,2.5451
603259.SH,20251110,2.5451
603259.SH,20251107,2.5451
603259.SH,20251106,2.5451
603259.SH,20251105,2.5451
603259.SH,20251104,2.5451
603259.SH,20251103,2.5451
603259.SH,20251031,2.5451
603259.SH,20251030,2.5451
603259.SH,20251029,2.5451
603259.SH,20251028,2.5451
603259.SH,20251027,2.5451
603259.SH,20251024,2.5451
603259.SH,20251023,2.5451
603259.SH,20251022,2.5451
603259.SH,20251021,2.5451
603259.SH,20251020,2.5451
603259.SH,20251017,2.5451
603259.SH,20251016,2.5451
603259.SH,20251015,2.5451
603259.SH,20251014,2.5451
603259.SH,20251013,2.5451
603259.SH,20251010,2.5451
603259.SH,20251009,2.5451
603259.SH,20250930,2.5451
603259.SH,20250929,2.5451
603259.SH,20250926,2.5451
603259.SH,20250925,2.5368
603259.SH,20250924,2.5368
603259.SH,20250923,2.5368
603259.SH,20250922,2.5368
603259.SH,20250919,2.5368
603259.SH,20250918,2.5368
603259.SH,20250917,2.5368
603259.SH,20250916,2.5368
603259.SH,20250915,2.5368
603259.SH,20250912,2.5368
603259.SH,20250911,2.5368
603259.SH,20250910,2.5368
603259.SH,20250909,2.5368
603259.SH,20250908,2.5368
603259.SH,20250905,2.5368
603259.SH,20250904,2.5368
603259.SH,20250903,2.5368
603259.SH,20250902,2.5368
603259.SH,20250901,2.5368
603259.SH,20250829,2.5368
603259.SH,20250828,2.5368
603259.SH,20250827,2.5368
603259.SH,20250826,2.5368
603259.SH,20250825,2.5368
603259.SH,20250822,2.5368
603259.SH,20250821,2.5368
603259.SH,20250820,2.5368
603259.SH,20250819,2.5368
603259.SH,20250818,2.5368
603259.SH,20250815,2.5368
603259.SH,20250814,2.5368
603259.SH,20250813,2.5368
603259.SH,20250812,2.5368
603259.SH,20250811,2.5368
603259.SH,20250808,2.5368
603259.SH,20250807,2.5368
603259.SH,20250806,2.5368
603259.SH,20250805,2.5368
603259.SH,20250804,2.5368
603259.SH,20250801,2.5368
603259.SH,20250731,2.5368
603259.SH,20250730,2.5368
603259.SH,20250729,2.5368
603259.SH,20250728,2.5368
603259.SH,20250725,2.5368
603259.SH,20250724,2.5368
603259.SH,20250723,2.5368
603259.SH,20250722,2.5368
603259.SH,20250721,2.5368
603259.SH,20250718,2.5368
603259.SH,20250717,2.5368
603259.SH,20250716,2.5368
603259.SH,20250715,2.5368
603259.SH,20250714,2.5368
603259.SH,20250711,2.5368
603259.SH,20250710,2.5368
603259.SH,20250709,2.5368
603259.SH,20250708,2.5368
603259.SH,20250707,2.5368
603259.SH,20250704,2.5368
603259.SH,20250703,2.5368
603259.SH,20250702,2.5368
603259.SH,20250701,2.5368
603259.SH,20250630,2.5368
603259.SH,20250627,2.5368
603259.SH,20250626,2.5368
603259.SH,20250625,2.5368
603259.SH,20250624,2.5368
603259.SH,20250623,2.5368
603259.SH,20250620,2.5368
603259.SH,20250619,2.5368
603259.SH,20250618,2.5368
603259.SH,20250617,2.5368
603259.SH,20250616,2.5368
603259.SH,20250613,2.5368
603259.SH,20250612,2.5368
603259.SH,20250611,2.5368
603259.SH,20250610,2.5368
603259.SH,20250609,2.5368
603259.SH,20250606,2.5368
603259.SH,20250605,2.5368
603259.SH,20250604,2.5368
603259.SH,20250603,2.5368
603259.SH,20250530,2.5368
603259.SH,20250529,2.5368
603259.SH,20250528,2.5368
603259.SH,20250527,2.5368
603259.SH,20250526,2.5368
603259.SH,20250523,2.5368
603259.SH,20250522,2.5368
603259.SH,20250521,2.5368
603259.SH,20250520,2.483
603259.SH,20250519,2.483
603259.SH,20250516,2.483
603259.SH,20250515,2.483
603259.SH,20250514,2.483
603259.SH,20250513,2.483
603259.SH,20250512,2.483
603259.SH,20250509,2.483
603259.SH,20250508,2.483
603259.SH,20250507,2.483
603259.SH,20250506,2.483
603259.SH,20250430,2.483
603259.SH,20250429,2.483
603259.SH,20250428,2.483
603259.SH,20250425,2.483
603259.SH,20250424,2.483
603259.SH,20250423,2.483
603259.SH,20250422,2.483
603259.SH,20250421,2.483
603259.SH,20250418,2.483
603259.SH,20250417,2.483
603259.SH,20250416,2.483
603259.SH,20250415,2.483
603259.SH,20250414,2.483
603259.SH,20250411,2.483
603259.SH,20250410,2.483
603259.SH,20250409,2.483
603259.SH,20250408,2.483
603259.SH,20250407,2.483
603259.SH,20250403,2.483
603259.SH,20250402,2.483
603259.SH,20250401,2.483
603259.SH,20250331,2.483
603259.SH,20250328,2.483
603259.SH,20250327,2.483
603259.SH,20250326,2.483
603259.SH,20250325,2.483
603259.SH,20250324,2.483
603259.SH,20250321,2.483
603259.SH,20250320,2.483
603259.SH,20250319,2.483
603259.SH,20250318,2.483
603259.SH,20250317,2.483
603259.SH,20250314,2.483
603259.SH,20250313,2.483
603259.SH,20250312,2.483
603259.SH,20250311,2.483
603259.SH,20250310,2.483
603259.SH,20250307,2.483
603259.SH,20250306,2.483
603259.SH,20250305,2.483
603259.SH,20250304,2.483
603259.SH,20250303,2.483
603259.SH,20250228,2.483
603259.SH,20250227,2.483
603259.SH,20250226,2.483
603259.SH,20250225,2.483
603259.SH,20250224,2.483
603259.SH,20250221,2.483
603259.SH,20250220,2.483
603259.SH,20250219,2.483
603259.SH,20250218,2.483
603259.SH,20250217,2.483
603259.SH,20250214,2.483
603259.SH,20250213,2.483
603259.SH,20250212,2.483
603259.SH,20250211,2.483
603259.SH,20250210,2.483
603259.SH,20250207,2.483
603259.SH,20250206,2.483
603259.SH,20250205,2.483
603259.SH,20250127,2.483
603259.SH,20250124,2.483
603259.SH,20250123,2.483
603259.SH,20250122,2.483
603259.SH,20250121,2.483
603259.SH,20250120,2.483
603259.SH,20250117,2.483
603259.SH,20250116,2.483
603259.SH,20250115,2.483
603259.SH,20250114,2.483
603259.SH,20250113,2.483
603259.SH,20250110,2.483
603259.SH,20250109,2.483
603259.SH,20250108,2.483
603259.SH,20250107,2.483
603259.SH,20250106,2.483
603259.SH,20250103,2.483
603259.SH,20250102,2.483
603259.SH,20241231,2.483
603259.SH,20241230,2.483
603259.SH,20241227,2.483
603259.SH,20241226,2.483
603259.SH,20241225,2.483
603259.SH,20241224,2.483
603259.SH,20241223,2.483
603259.SH,20241220,2.483
603259.SH,20241219,2.483
603259.SH,20241218,2.483
603259.SH,20241217,2.483
603259.SH,20241216,2.483
603259.SH,20241213,2.483
603259.SH,20241212,2.483
603259.SH,20241211,2.483
603259.SH,20241210,2.483
603259.SH,20241209,2.483
603259.SH,20241206,2.483
603259.SH,20241205,2.483
603259.SH,20241204,2.483
603259.SH,20241203,2.483
603259.SH,20241202,2.483
603259.SH,20241129,2.483
603259.SH,20241128,2.483
603259.SH,20241127,2.483
603259.SH,20241126,2.483
603259.SH,20241125,2.483
603259.SH,20241122,2.483
603259.SH,20241121,2.483
603259.SH,20241120,2.483
603259.SH,20241119,2.483
603259.SH,20241118,2.483
603259.SH,20241115,2.483
603259.SH,20241114,2.483
603259.SH,20241113,2.483
603259.SH,20241112,2.483
603259.SH,20241111,2.483
603259.SH,20241108,2.483
603259.SH,20241107,2.483
603259.SH,20241106,2.483
603259.SH,20241105,2.483
603259.SH,20241104,2.483
603259.SH,20241101,2.483
603259.SH,20241031,2.483
603259.SH,20241030,2.483
603259.SH,20241029,2.483
603259.SH,20241028,2.483
603259.SH,20241025,2.483
603259.SH,20241024,2.483
603259.SH,20241023,2.483
603259.SH,20241022,2.483
603259.SH,20241021,2.483
603259.SH,20241018,2.483
603259.SH,20241017,2.483
603259.SH,20241016,2.483
603259.SH,20241015,2.483
603259.SH,20241014,2.483
603259.SH,20241011,2.483
603259.SH,20241010,2.483
603259.SH,20241009,2.483
603259.SH,20241008,2.483
603259.SH,20240930,2.483
603259.SH,20240927,2.483
603259.SH,20240926,2.483
603259.SH,20240925,2.483
603259.SH,20240924,2.483
603259.SH,20240923,2.483
603259.SH,20240920,2.483
603259.SH,20240919,2.483
603259.SH,20240918,2.483
603259.SH,20240913,2.483
603259.SH,20240912,2.483
603259.SH,20240911,2.483
603259.SH,20240910,2.483
603259.SH,20240909,2.483
603259.SH,20240906,2.483
603259.SH,20240905,2.483
603259.SH,20240904,2.483
603259.SH,20240903,2.483
603259.SH,20240902,2.483
603259.SH,20240830,2.483
603259.SH,20240829,2.483
603259.SH,20240828,2.483
603259.SH,20240827,2.483
603259.SH,20240826,2.483
603259.SH,20240823,2.483
603259.SH,20240822,2.483
603259.SH,20240821,2.483
603259.SH,20240820,2.483
603259.SH,20240819,2.483
603259.SH,20240816,2.483
603259.SH,20240815,2.483
603259.SH,20240814,2.483
603259.SH,20240813,2.483
603259.SH,20240812,2.483
603259.SH,20240809,2.483
603259.SH,20240808,2.483
603259.SH,20240807,2.483
603259.SH,20240806,2.483
603259.SH,20240805,2.483
603259.SH,20240802,2.483
603259.SH,20240801,2.483
603259.SH,20240731,2.483
603259.SH,20240730,2.483
603259.SH,20240729,2.483
603259.SH,20240726,2.483
603259.SH,20240725,2.483
603259.SH,20240724,2.483
603259.SH,20240723,2.483
603259.SH,20240722,2.483
603259.SH,20240719,2.483
603259.SH,20240718,2.483
603259.SH,20240717,2.483
603259.SH,20240716,2.483
603259.SH,20240715,2.483
603259.SH,20240712,2.483
603259.SH,20240711,2.483
603259.SH,20240710,2.483
603259.SH,20240709,2.483
603259.SH,20240708,2.483
603259.SH,20240705,2.483
603259.SH,20240704,2.483
603259.SH,20240703,2.483
