ts_code,trade_date,adj_factor
601318.SH,20260529,3.1328
601318.SH,20260528,3.1328
601318.SH,20260527,3.1328
601318.SH,20260526,3.1328
601318.SH,20260525,3.1328
601318.SH,20260522,3.1328
601318.SH,20260521,3.1328
601318.SH,20260520,3.1328
601318.SH,20260519,3.1328
601318.SH,20260518,3.1328
601318.SH,20260515,3.1328
601318.SH,20260514,3.1328
601318.SH,20260513,3.1328
601318.SH,20260512,3.1328
601318.SH,20260511,3.1328
601318.SH,20260508,3.1328
601318.SH,20260507,3.1328
601318.SH,20260506,3.1328
601318.SH,20260430,3.1328
601318.SH,20260429,3.1328
601318.SH,20260428,3.1328
601318.SH,20260427,3.1328
601318.SH,20260424,3.1328
601318.SH,20260423,3.1328
601318.SH,20260422,3.1328
601318.SH,20260421,3.1328
601318.SH,20260420,3.1328
601318.SH,20260417,3.1328
601318.SH,20260416,3.1328
601318.SH,20260415,3.1328
601318.SH,20260414,3.1328
601318.SH,20260413,3.1328
601318.SH,20260410,3.1328
601318.SH,20260409,3.1328
601318.SH,20260408,3.1328
601318.SH,20260407,3.1328
601318.SH,20260403,3.1328
601318.SH,20260402,3.1328
601318.SH,20260401,3.1328
601318.SH,20260331,3.1328
601318.SH,20260330,3.1328
601318.SH,20260327,3.1328
601318.SH,20260326,3.1328
601318.SH,20260325,3.1328
601318.SH,20260324,3.1328
601318.SH,20260323,3.1328
601318.SH,20260320,3.1328
601318.SH,20260319,3.1328
601318.SH,20260318,3.1328
601318.SH,20260317,3.1328
601318.SH,20260316,3.1328
601318.SH,20260313,3.1328
601318.SH,20260312,3.1328
601318.SH,20260311,3.1328
601318.SH,20260310,3.1328
601318.SH,20260309,3.1328
601318.SH,20260306,3.1328
601318.SH,20260305,3.1328
601318.SH,20260304,3.1328
601318.SH,20260303,3.1328
601318.SH,20260302,3.1328
601318.SH,20260227,3.1328
601318.SH,20260226,3.1328
601318.SH,20260225,3.1328
601318.SH,20260224,3.1328
601318.SH,20260213,3.1328
601318.SH,20260212,3.1328
601318.SH,20260211,3.1328
601318.SH,20260210,3.1328
601318.SH,20260209,3.1328
601318.SH,20260206,3.1328
601318.SH,20260205,3.1328
601318.SH,20260204,3.1328
601318.SH,20260203,3.1328
601318.SH,20260202,3.1328
601318.SH,20260130,3.1328
601318.SH,20260129,3.1328
601318.SH,20260128,3.1328
601318.SH,20260127,3.1328
601318.SH,20260126,3.1328
601318.SH,20260123,3.1328
601318.SH,20260122,3.1328
601318.SH,20260121,3.1328
601318.SH,20260120,3.1328
601318.SH,20260119,3.1328
601318.SH,20260116,3.1328
601318.SH,20260115,3.1328
601318.SH,20260114,3.1328
601318.SH,20260113,3.1328
601318.SH,20260112,3.1328
601318.SH,20260109,3.1328
601318.SH,20260108,3.1328
601318.SH,20260107,3.1328
601318.SH,20260106,3.1328
601318.SH,20260105,3.1328
601318.SH,20251231,3.1328
601318.SH,20251230,3.1328
601318.SH,20251229,3.1328
601318.SH,20251226,3.1328
601318.SH,20251225,3.1328
601318.SH,20251224,3.1328
601318.SH,20251223,3.1328
601318.SH,20251222,3.1328
601318.SH,20251219,3.1328
601318.SH,20251218,3.1328
601318.SH,20251217,3.1328
601318.SH,20251216,3.1328
601318.SH,20251215,3.1328
601318.SH,20251212,3.1328
601318.SH,20251211,3.1328
601318.SH,20251210,3.1328
601318.SH,20251209,3.1328
601318.SH,20251208,3.1328
601318.SH,20251205,3.1328
601318.SH,20251204,3.1328
601318.SH,20251203,3.1328
601318.SH,20251202,3.1328
601318.SH,20251201,3.1328
601318.SH,20251128,3.1328
601318.SH,20251127,3.1328
601318.SH,20251126,3.1328
601318.SH,20251125,3.1328
601318.SH,20251124,3.1328
601318.SH,20251121,3.1328
601318.SH,20251120,3.1328
601318.SH,20251119,3.1328
601318.SH,20251118,3.1328
601318.SH,20251117,3.1328
601318.SH,20251114,3.1328
601318.SH,20251113,3.1328
601318.SH,20251112,3.1328
601318.SH,20251111,3.1328
601318.SH,20251110,3.1328
601318.SH,20251107,3.1328
601318.SH,20251106,3.1328
601318.SH,20251105,3.1328
601318.SH,20251104,3.1328
601318.SH,20251103,3.1328
601318.SH,20251031,3.1328
601318.SH,20251030,3.1328
601318.SH,20251029,3.1328
601318.SH,20251028,3.1328
601318.SH,20251027,3.1328
601318.SH,20251024,3.1328
601318.SH,20251023,3.0821
601318.SH,20251022,3.0821
601318.SH,20251021,3.0821
601318.SH,20251020,3.0821
601318.SH,20251017,3.0821
601318.SH,20251016,3.0821
601318.SH,20251015,3.0821
601318.SH,20251014,3.0821
601318.SH,20251013,3.0821
601318.SH,20251010,3.0821
601318.SH,20251009,3.0821
601318.SH,20250930,3.0821
601318.SH,20250929,3.0821
601318.SH,20250926,3.0821
601318.SH,20250925,3.0821
601318.SH,20250924,3.0821
601318.SH,20250923,3.0821
601318.SH,20250922,3.0821
601318.SH,20250919,3.0821
601318.SH,20250918,3.0821
601318.SH,20250917,3.0821
601318.SH,20250916,3.0821
601318.SH,20250915,3.0821
601318.SH,20250912,3.0821
601318.SH,20250911,3.0821
601318.SH,20250910,3.0821
601318.SH,20250909,3.0821
601318.SH,20250908,3.0821
601318.SH,20250905,3.0821
601318.SH,20250904,3.0821
601318.SH,20250903,3.0821
601318.SH,20250902,3.0821
601318.SH,20250901,3.0821
601318.SH,20250829,3.0821
601318.SH,20250828,3.0821
601318.SH,20250827,3.0821
601318.SH,20250826,3.0821
601318.SH,20250825,3.0821
601318.SH,20250822,3.0821
601318.SH,20250821,3.0821
601318.SH,20250820,3.0821
601318.SH,20250819,3.0821
601318.SH,20250818,3.0821
601318.SH,20250815,3.0821
601318.SH,20250814,3.0821
601318.SH,20250813,3.0821
601318.SH,20250812,3.0821
601318.SH,20250811,3.0821
601318.SH,20250808,3.0821
601318.SH,20250807,3.0821
601318.SH,20250806,3.0821
601318.SH,20250805,3.0821
601318.SH,20250804,3.0821
601318.SH,20250801,3.0821
601318.SH,20250731,3.0821
601318.SH,20250730,3.0821
601318.SH,20250729,3.0821
601318.SH,20250728,3.0821
601318.SH,20250725,3.0821
601318.SH,20250724,3.0821
601318.SH,20250723,3.0821
601318.SH,20250722,3.0821
601318.SH,20250721,3.0821
601318.SH,20250718,3.0821
601318.SH,20250717,3.0821
601318.SH,20250716,3.0821
601318.SH,20250715,3.0821
601318.SH,20250714,3.0821
601318.SH,20250711,3.0821
601318.SH,20250710,3.0821
601318.SH,20250709,3.0821
601318.SH,20250708,3.0821
601318.SH,20250707,3.0821
601318.SH,20250704,3.0821
601318.SH,20250703,3.0821
601318.SH,20250702,3.0821
601318.SH,20250701,3.0821
601318.SH,20250630,3.0821
601318.SH,20250627,2.9955
601318.SH,20250626,2.9955
601318.SH,20250625,2.9955
601318.SH,20250624,2.9955
601318.SH,20250623,2.9955
601318.SH,20250620,2.9955
601318.SH,20250619,2.9955
601318.SH,20250618,2.9955
601318.SH,20250617,2.9955
601318.SH,20250616,2.9955
601318.SH,20250613,2.9955
601318.SH,20250612,2.9955
601318.SH,20250611,2.9955
601318.SH,20250610,2.9955
601318.SH,20250609,2.9955
601318.SH,20250606,2.9955
601318.SH,20250605,2.9955
601318.SH,20250604,2.9955
601318.SH,20250603,2.9955
601318.SH,20250530,2.9955
601318.SH,20250529,2.9955
601318.SH,20250528,2.9955
601318.SH,20250527,2.9955
601318.SH,20250526,2.9955
601318.SH,20250523,2.9955
601318.SH,20250522,2.9955
601318.SH,20250521,2.9955
601318.SH,20250520,2.9955
601318.SH,20250519,2.9955
601318.SH,20250516,2.9955
601318.SH,20250515,2.9955
601318.SH,20250514,2.9955
601318.SH,20250513,2.9955
601318.SH,20250512,2.9955
601318.SH,20250509,2.9955
601318.SH,20250508,2.9955
601318.SH,20250507,2.9955
601318.SH,20250506,2.9955
601318.SH,20250430,2.9955
601318.SH,20250429,2.9955
601318.SH,20250428,2.9955
601318.SH,20250425,2.9955
601318.SH,20250424,2.9955
601318.SH,20250423,2.9955
601318.SH,20250422,2.9955
601318.SH,20250421,2.9955
601318.SH,20250418,2.9955
601318.SH,20250417,2.9955
601318.SH,20250416,2.9955
601318.SH,20250415,2.9955
601318.SH,20250414,2.9955
601318.SH,20250411,2.9955
601318.SH,20250410,2.9955
601318.SH,20250409,2.9955
601318.SH,20250408,2.9955
601318.SH,20250407,2.9955
601318.SH,20250403,2.9955
601318.SH,20250402,2.9955
601318.SH,20250401,2.9955
601318.SH,20250331,2.9955
601318.SH,20250328,2.9955
601318.SH,20250327,2.9955
601318.SH,20250326,2.9955
601318.SH,20250325,2.9955
601318.SH,20250324,2.9955
601318.SH,20250321,2.9955
601318.SH,20250320,2.9955
601318.SH,20250319,2.9955
601318.SH,20250318,2.9955
601318.SH,20250317,2.9955
601318.SH,20250314,2.9955
601318.SH,20250313,2.9955
601318.SH,20250312,2.9955
601318.SH,20250311,2.9955
601318.SH,20250310,2.9955
601318.SH,20250307,2.9955
601318.SH,20250306,2.9955
601318.SH,20250305,2.9955
601318.SH,20250304,2.9955
601318.SH,20250303,2.9955
601318.SH,20250228,2.9955
601318.SH,20250227,2.9955
601318.SH,20250226,2.9955
601318.SH,20250225,2.9955
601318.SH,20250224,2.9955
601318.SH,20250221,2.9955
601318.SH,20250220,2.9955
601318.SH,20250219,2.9955
601318.SH,20250218,2.9955
601318.SH,20250217,2.9955
601318.SH,20250214,2.9955
601318.SH,20250213,2.9955
601318.SH,20250212,2.9955
601318.SH,20250211,2.9955
601318.SH,20250210,2.9955
601318.SH,20250207,2.9955
601318.SH,20250206,2.9955
601318.SH,20250205,2.9955
601318.SH,20250127,2.9955
601318.SH,20250124,2.9955
601318.SH,20250123,2.9955
601318.SH,20250122,2.9955
601318.SH,20250121,2.9955
601318.SH,20250120,2.9955
601318.SH,20250117,2.9955
601318.SH,20250116,2.9955
601318.SH,20250115,2.9955
601318.SH,20250114,2.9955
601318.SH,20250113,2.9955
601318.SH,20250110,2.9955
601318.SH,20250109,2.9955
601318.SH,20250108,2.9955
601318.SH,20250107,2.9955
601318.SH,20250106,2.9955
601318.SH,20250103,2.9955
601318.SH,20250102,2.9955
601318.SH,20241231,2.9955
601318.SH,20241230,2.9955
601318.SH,20241227,2.9955
601318.SH,20241226,2.9955
601318.SH,20241225,2.9955
601318.SH,20241224,2.9955
601318.SH,20241223,2.9955
601318.SH,20241220,2.9955
601318.SH,20241219,2.9955
601318.SH,20241218,2.9955
601318.SH,20241217,2.9955
601318.SH,20241216,2.9955
601318.SH,20241213,2.9955
601318.SH,20241212,2.9955
601318.SH,20241211,2.9955
601318.SH,20241210,2.9955
601318.SH,20241209,2.9955
601318.SH,20241206,2.9955
601318.SH,20241205,2.9955
601318.SH,20241204,2.9955
601318.SH,20241203,2.9955
601318.SH,20241202,2.9955
601318.SH,20241129,2.9955
601318.SH,20241128,2.9955
601318.SH,20241127,2.9955
601318.SH,20241126,2.9955
601318.SH,20241125,2.9955
601318.SH,20241122,2.9955
601318.SH,20241121,2.9955
601318.SH,20241120,2.9955
601318.SH,20241119,2.9955
601318.SH,20241118,2.9955
601318.SH,20241115,2.9955
601318.SH,20241114,2.9955
601318.SH,20241113,2.9955
601318.SH,20241112,2.9955
601318.SH,20241111,2.9955
601318.SH,20241108,2.9955
601318.SH,20241107,2.9955
601318.SH,20241106,2.9955
601318.SH,20241105,2.9955
601318.SH,20241104,2.9955
601318.SH,20241101,2.9955
601318.SH,20241031,2.9955
601318.SH,20241030,2.9955
601318.SH,20241029,2.9955
601318.SH,20241028,2.9955
601318.SH,20241025,2.9955
601318.SH,20241024,2.9955
601318.SH,20241023,2.9955
601318.SH,20241022,2.9955
601318.SH,20241021,2.9955
601318.SH,20241018,2.9955
601318.SH,20241017,2.9472
601318.SH,20241016,2.9472
601318.SH,20241015,2.9472
601318.SH,20241014,2.9472
601318.SH,20241011,2.9472
601318.SH,20241010,2.9472
601318.SH,20241009,2.9472
601318.SH,20241008,2.9472
601318.SH,20240930,2.9472
601318.SH,20240927,2.9472
601318.SH,20240926,2.9472
601318.SH,20240925,2.9472
601318.SH,20240924,2.9472
601318.SH,20240923,2.9472
601318.SH,20240920,2.9472
601318.SH,20240919,2.9472
601318.SH,20240918,2.9472
601318.SH,20240913,2.9472
601318.SH,20240912,2.9472
601318.SH,20240911,2.9472
601318.SH,20240910,2.9472
601318.SH,20240909,2.9472
601318.SH,20240906,2.9472
601318.SH,20240905,2.9472
601318.SH,20240904,2.9472
601318.SH,20240903,2.9472
601318.SH,20240902,2.9472
601318.SH,20240830,2.9472
601318.SH,20240829,2.9472
601318.SH,20240828,2.9472
601318.SH,20240827,2.9472
601318.SH,20240826,2.9472
601318.SH,20240823,2.9472
601318.SH,20240822,2.9472
601318.SH,20240821,2.9472
